price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county,cluster
389900,3,1,0.16,Brockton,2302,1338,08/10/2009,Plymouth,pink
589900,3,2,0.25,Abington,2351,1860,28/09/2001,Plymouth,pink
529900,5,2,0.55,Abington,2351,1587,21/04/2000,Plymouth,pink
410000,2,2,0.2,Brockton,2302,1158,15/03/2004,Plymouth,pink
625000,4,3,0.42,Brockton,2301,2813,30/11/1998,Plymouth,pink
339000,2,1,0.19,Brockton,2302,1000,26/03/2013,Plymouth,pink
409900,4,1,0.23,Brockton,2302,1540,30/07/2001,Plymouth,pink
699900,4,2,1.38,Norton,2766,2597,01/05/1986,Bristol,pink
599999,6,3,0.1,Brockton,2301,2342,28/11/2000,Plymouth,dark purple
499900,3,1,0.46,Abington,2351,1963,02/04/2001,Plymouth,pink
359900,3,1,0.19,Brockton,2302,1084,14/11/2003,Plymouth,pink
599900,3,2,0.47,Abington,2351,2148,21/02/1995,Plymouth,pink
650000,5,3,0.56,Abington,2351,2454,16/11/1978,Plymouth,dark purple
459900,3,2,0.31,Brockton,2302,1270,20/11/2009,Plymouth,pink
599900,3,1,0.11,Quincy,2169,1365,29/10/1998,Norfolk,pink
459900,4,1,0.3,Rockland,2370,1835,02/09/1988,Plymouth,pink
245000,2,1,4.47,Rockland,2370,916,02/06/1998,Plymouth,pink
549900,3,1,0.39,Holbrook,2343,2011,30/07/2002,Norfolk,pink
629900,5,3,0.43,Randolph,2368,2236,27/09/2004,Norfolk,dark purple
386000,3,1,0.23,Brockton,2302,745,26/10/2007,Plymouth,pink
419900,3,2,0.19,Brockton,2302,1300,30/10/1998,Plymouth,pink
649900,5,2,0.17,Brockton,2302,2236,14/07/2008,Plymouth,pink
599000,4,2,0.15,Brockton,2302,2440,20/12/1994,Plymouth,pink
439900,3,1,0.16,Brockton,2302,1536,07/08/2009,Plymouth,pink
450000,3,3,3.41,Bridgewater,2324,2880,08/11/2000,Plymouth,pink
475000,4,2,0.42,Bridgewater,2324,2351,01/03/2006,Plymouth,pink
650000,4,3,1,Bridgewater,2324,2488,19/10/1993,Plymouth,pink
580000,4,2,1,Bridgewater,2324,1872,01/07/1999,Plymouth,pink
479900,3,2,7.9,Bridgewater,2324,2448,17/05/2001,Plymouth,pink
399900,3,2,2.03,Carver,2330,1206,07/12/2006,Plymouth,pink
599900,4,3,0.3,Carver,2330,3436,30/06/2008,Plymouth,dark purple
340000,2,1,0.18,Carver,2330,864,16/01/2004,Plymouth,pink
559900,3,2,0.86,Carver,2330,2536,13/09/1989,Plymouth,pink
589000,3,2,0.59,Carver,2330,1856,11/06/2001,Plymouth,pink
679900,3,4,0.88,East Bridgewater,2333,2730,11/12/2007,Plymouth,pink
499900,2,2,0.23,East Bridgewater,2333,1624,01/12/2006,Plymouth,pink
700000,4,3,0.96,Halifax,2338,3102,23/10/2003,Plymouth,dark purple
459000,3,1,1.87,Halifax,2338,1350,15/07/1994,Plymouth,pink
439900,3,1,0.21,Halifax,2338,1300,28/03/2001,Plymouth,pink
815000,4,3,0.91,Hanover,2339,2943,20/11/1995,Plymouth,pink
1195000,4,4,1.3,Hanover,2339,3763,02/07/1999,Plymouth,dark purple
800000,4,3,0.7,Hanover,2339,2880,03/12/1992,Plymouth,pink
439900,3,2,0.32,Taunton,2780,1706,01/03/2006,Bristol,pink
525000,5,2,0.32,Taunton,2780,2472,19/12/2008,Bristol,pink
649900,5,4,0.7,Hanson,2341,5133,30/11/2001,Plymouth,dark purple
449900,3,2,0.88,Hanson,2341,1418,30/11/2009,Plymouth,pink
415000,3,1,1.11,Hanson,2341,1012,07/01/2005,Plymouth,pink
639000,4,2,0.97,Rockland,2370,2036,27/04/2001,Plymouth,pink
349000,2,1,0.09,Hanson,2341,1054,26/01/2010,Plymouth,pink
495000,3,2,0.69,Hanson,2341,1470,28/12/2007,Plymouth,pink
545500,4,3,0.99,Plympton,2367,2289,15/06/1994,Plymouth,pink
419900,2,1,0.71,Raynham,2767,1092,21/05/1998,Bristol,pink
389900,6,2,0.29,Taunton,2780,2518,31/03/2004,Bristol,dark purple
399900,3,3,2.01,Taunton,2780,2142,01/05/1997,Bristol,pink
424900,2,1,0.6,Taunton,2780,1348,15/03/2001,Bristol,pink
499900,6,3,0.14,Taunton,2780,2256,08/07/2004,Bristol,dark purple
299000,2,1,0.17,Hanson,2341,666,21/02/2007,Plymouth,pink
760000,8,4,0.19,Taunton,2780,2850,05/10/2006,Bristol,dark purple
399999,4,2,0.19,Taunton,2780,1678,07/11/2003,Bristol,pink
549900,4,2,0.34,Whitman,2382,2024,19/04/2005,Plymouth,pink
429900,3,3,0.42,Whitman,2382,2110,15/07/2008,Plymouth,pink
525000,6,3,0.08,Taunton,2780,4064,22/12/2003,Bristol,dark purple
549000,3,1,0.19,Rockland,2370,1554,22/03/1994,Plymouth,pink
499900,3,2,6.1,Middleboro,2346,2200,16/01/2009,,pink
799000,15,6,0.11,Fall River,2720,5100,16/09/2005,Bristol,dark purple
474900,5,2,0.54,Freetown,2717,1872,30/04/2004,Bristol,pink
499900,2,1,0.31,Freetown,2717,880,22/09/1989,Bristol,pink
799000,5,3,0.4,Fall River,2720,2896,01/06/2009,Bristol,dark purple
1226000,4,4,2.53,Lakeville,2347,4076,27/06/2003,Plymouth,dark purple
460000,4,1,1.98,Middleboro,2346,1607,22/07/2005,,pink
549900,4,2,0.23,Somerset,2726,1856,01/12/1995,Bristol,pink
399900,3,2,0.53,Fall River,2720,1680,28/05/1993,Bristol,pink
350000,2,2,0.36,Freetown,2717,1024,30/07/1975,Bristol,pink
589900,5,6,1.69,Somerset,2726,2832,27/04/2004,Bristol,dark purple
489000,3,2,0.25,Lakeville,2347,1456,17/09/2015,Plymouth,pink
385000,3,2,0.2,Fall River,2720,1546,22/05/2006,Bristol,pink
499900,5,2,0.13,Middleboro,2346,2214,25/05/1990,,pink
1449000,9,7,6.84,Middleboro,2346,8830,31/01/2000,,purple
689900,4,3,2.83,Middleboro,2346,2580,01/06/1990,,pink
539000,3,2,0.24,Somerset,2726,2900,05/02/2001,Bristol,pink
530000,3,2,0.8,Dighton,2715,1562,17/08/2007,Bristol,pink
679900,3,3,2,Middleboro,2346,2532,05/06/1996,,pink
349000,2,1,0.48,Middleboro,2346,807,18/06/2010,,pink
429900,3,2,2.22,Middleboro,2346,1560,23/01/2006,,pink
385000,3,1,0.5,Berkley,2779,960,22/06/2004,Bristol,pink
724900,4,3,4.33,Raynham,2767,3627,14/12/2009,Bristol,dark purple
374900,3,2,0.2,Dighton,2715,1279,31/05/1968,Bristol,pink
620000,3,3,0.75,Middleboro,2346,2304,30/01/2006,,pink
399900,3,2,0.35,Fall River,2720,1872,29/01/1997,Bristol,pink
478000,3,2,0.64,Plymouth,2360,2437,28/06/2002,Plymouth,pink
799999,3,3,0.21,Plymouth,2360,2398,03/09/2008,Plymouth,pink
399900,2,1,0.31,Plymouth,2360,725,29/02/1988,Plymouth,pink
474900,3,2,0.49,Plymouth,2360,1558,28/07/2006,Plymouth,pink
669000,4,3,0.37,Plymouth,2360,2210,07/10/2005,Plymouth,pink
449900,3,2,0.46,Plymouth,2360,2506,15/08/2005,Plymouth,pink
725000,4,4,0.23,Plymouth,2360,2574,29/04/2016,Plymouth,dark purple
459000,4,2,0.39,Plymouth,2360,2028,16/02/2005,Plymouth,pink
350000,2,1,0.17,Plymouth,2360,800,03/11/2008,Plymouth,pink
399900,2,1,0.15,Plymouth,2360,963,09/03/2007,Plymouth,pink
459000,3,1,0.21,Plymouth,2360,1100,30/12/2008,Plymouth,pink
739900,4,3,0.21,Plymouth,2360,2560,08/08/2008,Plymouth,pink
429900,3,1,0.2,Plymouth,2360,1070,11/12/2003,Plymouth,pink
1495000,3,4,3.81,Plymouth,2360,3755,11/03/2005,Plymouth,dark purple
425000,2,1,0.68,Plymouth,2360,1040,28/10/2005,Plymouth,pink
995000,3,2,0.32,Plymouth,2360,2358,03/05/2010,Plymouth,pink
519999,2,2,0.68,Plymouth,2360,1368,22/11/2000,Plymouth,pink
630000,4,2,0.35,Kingston,2364,2871,18/10/1985,Plymouth,pink
800000,4,3,0.93,Kingston,2364,3073,24/07/1998,Plymouth,dark purple
420000,4,2,0.15,Wareham,2538,1700,28/03/1997,Plymouth,pink
389000,3,1,0.13,Taunton,2780,1500,19/12/2005,Bristol,pink
895000,4,3,1.97,Rochester,2770,4650,27/05/1994,Plymouth,dark purple
599900,4,3,0.35,Taunton,2718,2056,02/12/2005,Bristol,pink
500000,4,2,0.36,Marion,2738,1710,30/03/2007,Plymouth,pink
489000,4,2,0.21,Wareham,2571,1299,07/05/2004,Plymouth,pink
525000,2,2,6.03,Bourne,2532,1615,27/02/1989,Barnstable,pink
2850000,5,4,0.3,Wareham,2571,4896,30/04/1999,Plymouth,dark purple
1100000,4,4,0.39,Bourne,2532,1539,16/04/1996,Barnstable,pink
949900,3,3,0.18,Bourne,2532,1697,17/04/1998,Barnstable,pink
450000,3,2,0.11,Plymouth,2360,1616,14/06/1993,Plymouth,pink
190000,2,2,0.28,Plymouth,2360,1630,02/01/2002,Plymouth,pink
628400,3,3,0.35,Plymouth,2360,1876,23/03/2022,Plymouth,pink
550000,3,2,1.27,Plymouth,2360,2295,30/04/2002,Plymouth,pink
699900,3,2,0.46,Buzzards Bay,2532,1326,05/10/1993,,pink
895000,4,4,0.48,Marion,2738,2523,17/06/1994,Plymouth,dark purple
3500000,6,10,0.63,Mattapoisett,2739,10313,21/10/2004,Plymouth,purple
799000,2,3,0.11,Mattapoisett,2739,1872,13/07/1998,Plymouth,pink
714900,4,3,0.51,Marion,2738,2569,17/11/2006,Plymouth,pink
639900,4,3,0.76,Plymouth,2360,2617,27/06/2002,Plymouth,pink
439000,4,2,0.11,Wareham,2571,1820,20/04/2004,Plymouth,pink
249900,1,1,0.12,Wareham,2532,757,30/12/1994,Plymouth,pink
635000,5,2,0.37,Plymouth,2360,3649,02/09/2004,Plymouth,dark purple
473000,2,2,0.14,Plymouth,2360,1332,11/01/2001,Plymouth,pink
589999,5,3,0.19,Plymouth,2360,2299,30/08/2002,Plymouth,dark purple
619900,4,3,0.77,Wareham,2532,2660,01/11/2000,Plymouth,pink
472000,3,2,0.92,Freetown,2717,1700,17/01/1990,Bristol,pink
1895000,3,3,0.33,Buzzards Bay,2532,2886,10/01/1996,,pink
975000,3,3,0.35,Mattapoisett,2739,1827,11/01/2002,Plymouth,pink
310000,2,1,0.14,East Wareham,2538,768,11/04/2014,,pink
1995000,4,4,2.07,Marion,2738,3663,09/07/1998,Plymouth,dark purple
425000,4,2,0.06,Wareham,2571,1488,10/06/2010,Plymouth,pink
459900,3,3,0.22,Wareham,2571,2244,06/03/2006,Plymouth,pink
649900,4,3,0.65,Plymouth,2360,2802,01/06/2001,Plymouth,pink
499900,2,2,1.94,Rochester,2770,1491,26/05/1995,Plymouth,pink
799900,3,3,0.38,West Wareham,2576,1972,27/10/2005,,pink
385000,3,1,0.28,Wareham,2571,1072,30/11/2004,Plymouth,pink
339900,3,1,0.11,Wareham,2532,799,24/07/2009,Plymouth,pink
475000,4,2,0.23,Wareham,2571,1842,23/10/1987,Plymouth,pink
392500,6,3,0.33,Wareham,2538,1980,15/10/1997,Plymouth,dark purple
585000,3,3,1.38,West Wareham,2576,1392,24/10/2008,,pink
459000,3,1,0.69,Rochester,2770,1275,15/12/1989,Plymouth,pink
499900,3,1,0.22,Bourne,2532,1280,15/07/1997,Barnstable,pink
699000,2,2,0.17,Pocasset,2559,1408,28/04/2011,,pink
595000,3,3,2.75,Plymouth,2360,2160,07/04/2005,Plymouth,pink
425000,2,2,0.45,Plymouth,2360,1140,07/04/2008,Plymouth,pink
1150000,9,7,0.19,Bourne,2532,5586,09/08/2005,Barnstable,dark purple
598000,3,2,0.53,Plymouth,2360,1535,30/06/2005,Plymouth,pink
549900,4,3,0.9,Plymouth,2360,2408,04/09/1996,Plymouth,pink
349900,3,1,0.17,New Bedford,2745,960,30/06/2009,Bristol,pink
329900,2,1,0.05,Plymouth,2360,528,31/05/2007,Plymouth,pink
450000,3,2,0.14,New Bedford,2745,2088,05/05/2003,Bristol,pink
799000,3,2,0.67,Plymouth,2360,2594,30/06/2006,Plymouth,pink
350000,3,1,0.22,Plymouth,2360,1004,06/10/2008,Plymouth,pink
650000,3,2,1.06,Plymouth,2360,2334,11/03/1996,Plymouth,pink
499900,3,2,0.95,Berkley,2779,1596,18/10/1991,Bristol,pink
575000,4,3,0.93,Bournedale,2532,1748,10/09/1991,,pink
679900,6,2,0.2,Brockton,2301,2414,15/07/1994,Plymouth,dark purple
999900,4,3,0.92,Foxboro,2035,4812,25/07/2002,,dark purple
1650000,5,4,0.28,Newton,2459,3049,01/06/2006,Middlesex,dark purple
199500,2,2,29.98,Buzzards Bay,2532,1320,23/03/1987,,pink
265000,2,1,21.64,Bourne,2532,1060,23/06/2003,Barnstable,pink
580000,3,3,0.37,Bourne,2532,3704,10/12/1992,Barnstable,pink
535000,4,2,0.54,Bourne,2532,2040,25/03/1988,Barnstable,pink
319900,3,3,0.75,Bourne,2532,1868,13/12/2019,Barnstable,pink
640000,5,4,0.4,Bourne,2532,2585,07/10/2005,Barnstable,dark purple
599900,3,4,0.92,Bourne,2532,2455,30/07/1999,Barnstable,pink
799900,4,4,1.15,Buzzards Bay,2532,3628,28/12/2001,,dark purple
1199000,4,3,0.92,Bourne,2532,3568,27/06/2002,Barnstable,dark purple
499900,2,2,0.99,Bourne,2532,1052,22/04/2010,Barnstable,pink
555900,3,2,0.5,Buzzards Bay,2532,2442,09/10/1996,,pink
535000,2,3,8.88,Buzzards Bay,2532,1790,25/04/2008,,pink
459900,2,1,0.35,Centerville,2632,1156,29/07/2005,,pink
889900,4,4,1.92,Sandwich,2537,2869,15/11/1999,Barnstable,dark purple
699900,3,1,0.28,Centerville,2632,906,01/01/1987,,pink
499900,3,2,0.34,Centerville,2632,1546,29/01/1997,,pink
549900,3,3,0.46,Barnstable,2648,1691,30/04/2001,Barnstable,pink
499900,3,2,0.25,Falmouth,2536,1550,17/11/2003,Barnstable,pink
675000,3,2,0.39,Marstons Mills,2648,1728,12/03/1992,,pink
475000,3,2,0.3,Sandwich,2563,1344,18/09/1991,Barnstable,pink
575000,3,3,0.36,West Barnstable,2668,1248,11/09/2007,,pink
365000,2,1,0.19,Barnstable,2601,768,03/11/1989,Barnstable,pink
550000,3,2,0.46,Falmouth,2536,1662,19/07/1996,Barnstable,pink
1095000,3,4,0.34,Falmouth,2540,2914,29/12/1999,Barnstable,pink
1750000,4,6,1.13,East Falmouth,2536,4293,19/07/2007,,dark purple
689900,3,3,0.59,Sandwich,2563,1568,28/06/1994,Barnstable,pink
1395000,4,3,2.09,Sandwich,2563,2593,28/03/2001,Barnstable,pink
1875000,3,2,0.51,Sandwich,2537,2100,02/06/2005,Barnstable,pink
3800000,5,7,0.76,Falmouth,2540,5700,21/05/2004,Barnstable,dark purple
15000000,6,6,4.5,Chilmark,2535,4706,04/10/2005,Dukes,purple
6750000,4,4,0.6,Chilmark,2535,3052,15/12/2021,Dukes,dark purple
8900000,3,5,1.1,Chilmark,2535,4033,31/05/2022,Dukes,purple
2950000,5,2,7.1,Chilmark,2535,2455,15/02/2022,Dukes,dark purple
295000,3,1,0.36,East Falmouth,2536,1040,07/12/2009,,pink
429000,3,2,0.63,Falmouth,2536,1596,10/08/2001,Barnstable,pink
589900,2,3,0.55,East Falmouth,2536,1588,07/04/2006,,pink
1100000,4,4,0.92,East Falmouth,2536,3726,21/01/2005,,dark purple
525000,3,2,0.48,East Falmouth,2536,1238,03/03/1988,,pink
424999,2,1,0.23,East Falmouth,2536,864,06/11/1987,,pink
520000,3,2,0.39,East Falmouth,2536,1777,24/09/2008,,pink
520000,3,2,0.17,Falmouth,2536,1463,07/02/1996,Barnstable,pink
449000,3,2,0.47,East Falmouth,2536,984,19/09/2005,,pink
675000,3,2,0.6,East Falmouth,2536,1580,18/08/2009,,pink
599000,3,2,0.47,East Falmouth,2536,1862,13/09/2002,,pink
1900000,4,4,0.21,East Falmouth,2536,2400,08/12/1992,,dark purple
589000,3,2,0.17,East Falmouth,2536,1650,06/06/2002,,pink
550000,3,2,0.33,East Falmouth,2536,1406,25/09/1990,,pink
479000,3,2,0.34,Sandwich,2537,1404,31/07/1996,Barnstable,pink
489900,3,2,0.34,East Sandwich,2537,1629,25/04/1997,,pink
689000,3,3,0.48,East Sandwich,2537,1632,14/02/2003,,pink
489000,4,2,0.44,East Sandwich,2537,1828,10/09/1990,,pink
599999,3,2,0.93,East Sandwich,2537,2037,29/10/1998,,pink
527500,4,2,0.57,East Sandwich,2537,1428,09/12/2005,,pink
1950000,4,6,0.86,East Sandwich,2537,4726,10/11/2004,,dark purple
799000,4,2,1.25,Sandwich,2537,2417,25/07/2008,Barnstable,pink
1150000,4,4,1.64,East Sandwich,2537,4454,16/04/1996,,dark purple
939000,4,3,3.71,East Sandwich,2537,2772,30/04/2004,,pink
995000,3,2,0.08,East Sandwich,2537,1008,24/04/1992,,pink
1875000,4,3,0.82,East Sandwich,2537,3090,30/11/2005,,dark purple
1825000,4,4,0.69,East Sandwich,2537,3600,05/12/2006,,dark purple
1750000,3,3,0.4,Edgartown,2539,3479,02/02/1998,Dukes,pink
1050000,2,1,0.39,Edgartown,2539,784,11/03/2009,Dukes,pink
1299999,2,2,1,Edgartown,2539,1900,12/05/2022,Dukes,pink
1499000,4,2,0.5,Edgartown,2539,1500,05/10/2007,Dukes,pink
2200000,4,3,0.72,Edgartown,2539,3080,31/03/2004,Dukes,dark purple
2300000,4,3,0.46,Edgartown,2539,2605,16/02/1994,Dukes,dark purple
1749000,3,2,0.5,Edgartown,2539,1443,11/05/2022,Dukes,pink
2995000,2,1,0.16,Edgartown,2539,600,30/04/2002,Dukes,pink
8250000,5,6,6.8,Edgartown,2539,5100,29/06/2000,Dukes,purple
4200000,4,4,0.18,Edgartown,2539,2446,12/01/2004,Dukes,dark purple
3795000,4,2,3.91,Edgartown,2539,2339,31/10/2008,Dukes,pink
5395000,4,6,1.64,Edgartown,2539,6477,16/12/2002,Dukes,purple
3450000,4,4,0.49,Edgartown,2539,2708,28/10/1998,Dukes,dark purple
3489000,5,5,0.2,Edgartown,2539,3156,19/02/2004,Dukes,dark purple
995000,4,4,0.56,Falmouth,2540,3293,28/06/2005,Barnstable,dark purple
825000,3,3,0.19,Falmouth,2540,1910,27/10/1988,Barnstable,pink
849995,4,3,0.98,West Falmouth,2540,2263,14/08/1998,,pink
1299000,6,4,0.86,Falmouth,2540,2870,08/04/1992,Barnstable,dark purple
14500000,4,6,22.9,Falmouth,2540,4244,15/01/2008,Barnstable,purple
420000,2,2,25,Falmouth,2540,1265,01/10/2007,Barnstable,pink
2150000,4,4,0.46,Falmouth,2540,4700,16/05/2008,Barnstable,dark purple
875000,2,1,0.34,Falmouth,2540,1247,14/12/2004,Barnstable,pink
1170000,5,5,1.05,Falmouth,2540,3200,04/03/1996,Barnstable,dark purple
1100000,4,3,0.35,Falmouth,2540,2020,22/05/1997,Barnstable,pink
1995000,5,4,0.38,Falmouth,2540,3909,14/03/1997,Barnstable,dark purple
1200000,4,2,0.24,Falmouth,2540,1830,01/05/2008,Barnstable,pink
1350000,4,3,0.42,Falmouth,2540,3262,29/04/1988,Barnstable,dark purple
1399000,5,3,0.93,Falmouth,2540,2614,15/05/2007,Barnstable,dark purple
2575000,5,5,0.49,Falmouth,2540,3816,08/08/2006,Barnstable,dark purple
489000,3,2,0.31,Mashpee,2649,1330,13/09/2012,Barnstable,pink
555000,3,2,0.35,Mashpee,2649,1500,13/11/1992,Barnstable,pink
595000,3,2,0.32,Mashpee,2649,1572,12/02/2001,Barnstable,pink
739000,3,3,0.31,Mashpee,2649,2009,20/12/2002,Barnstable,pink
959900,4,3,0.6,Fairhaven,2719,1800,01/06/2004,Bristol,pink
699900,3,2,0.21,Mashpee,2649,1643,17/07/2008,Barnstable,pink
799000,3,2,0.43,Osterville,2655,1930,18/07/1997,,pink
1299000,4,3,0.82,Barnstable,2655,2656,01/07/1990,Barnstable,pink
5195000,4,4,0.91,Vineyard Haven,2568,2581,02/06/2005,,dark purple
609900,4,3,0.46,Sandwich,2644,2037,26/04/2002,Barnstable,pink
600000,4,3,0.1,Bourne,2559,1750,31/07/2003,Barnstable,pink
1499000,2,2,0.27,Sandwich,2563,1743,12/10/2001,Barnstable,pink
849995,2,2,0.1,Nantucket,2554,1030,30/05/2022,Nantucket,pink
12750000,8,8,0.45,Nantucket,2554,5085,09/01/2008,Nantucket,purple
1550000,3,3,0.13,Nantucket,2554,2870,24/01/2006,Nantucket,pink
2895000,3,4,0.12,Nantucket,2554,1700,01/04/1998,Nantucket,pink
2250000,4,3,0.49,Nantucket,2554,2028,23/05/2022,Nantucket,pink
3695000,4,4,2.75,Nantucket,2554,2801,15/11/1989,Nantucket,dark purple
5350000,6,7,0.17,Nantucket,2554,4747,11/06/1999,Nantucket,purple
4495000,4,4,0.11,Nantucket,2554,2158,17/08/2020,Nantucket,dark purple
3250000,3,2,0.07,Nantucket,2554,1108,17/08/2007,Nantucket,pink
3250000,4,3,0.08,Nantucket,2554,2136,29/02/2008,Nantucket,dark purple
8795000,6,9,1.27,Nantucket,2554,8139,01/10/2001,Nantucket,purple
2200000,3,2,1.16,Nantucket,2554,1440,29/09/1995,Nantucket,pink
3875000,3,2,0.88,Nantucket,2554,1818,08/07/2004,Nantucket,pink
4099000,3,3,0.72,Nantucket,2554,2447,01/04/2005,Nantucket,pink
6195000,4,5,0.12,Nantucket,2554,2624,08/10/1999,Nantucket,dark purple
4495000,5,5,0.12,Nantucket,2554,3824,21/10/2010,Nantucket,dark purple
11900000,6,6,0.44,Nantucket,2554,4000,30/06/1998,Nantucket,purple
4695000,5,5,0.26,Nantucket,2554,2585,16/09/1993,Nantucket,dark purple
4649000,4,5,0.12,Nantucket,2554,3919,26/04/2022,Nantucket,dark purple
675000,3,2,0.58,North Falmouth,2556,1872,22/04/1998,,pink
3995000,4,6,0.46,Falmouth,2556,3450,14/06/2002,Barnstable,dark purple
6995000,5,5,2.69,North Falmouth,2556,7032,28/11/2000,,purple
1600000,4,4,0.57,Falmouth,2556,2746,04/12/1995,Barnstable,dark purple
3399000,4,4,1.26,North Falmouth,2556,3518,06/01/1993,,dark purple
775000,3,2,0.13,Oak Bluffs,2557,1075,10/06/2004,Dukes,pink
775000,2,1,0.22,Oak Bluffs,2557,1000,31/10/1997,Dukes,pink
950000,3,4,0.06,Oak Bluffs,2557,1320,27/05/2022,Dukes,pink
995000,3,2,0.21,Oak Bluffs,2557,1300,11/03/1999,Dukes,pink
1399000,2,4,0.23,Oak Bluffs,2557,2189,01/12/2005,Dukes,pink
1499000,3,4,0.29,Oak Bluffs,2557,2764,20/05/2022,Dukes,pink
2750000,2,4,0.12,Oak Bluffs,2557,3076,22/06/1999,Dukes,pink
1500000,4,2,1.65,Oak Bluffs,2557,1552,25/07/2008,Dukes,pink
1795000,4,3,0.28,Oak Bluffs,2557,2038,22/11/2016,Dukes,pink
349900,2,1,0.18,Bourne,2559,672,29/12/1995,Barnstable,pink
425000,3,1,0.22,Pocasset,2559,1579,17/08/1990,,pink
420000,3,1,0.19,Pocasset,2559,802,09/05/2003,,pink
699900,3,3,0.34,Bourne,2562,1600,02/05/1991,Barnstable,pink
899900,3,4,0.35,Sagamore Beach,2562,4616,24/11/1987,,dark purple
1200000,4,6,0.88,Sandwich,2563,6418,29/01/1999,Barnstable,dark purple
2500000,3,2,4.66,East Falmouth,2536,1650,02/12/1992,,pink
2950000,4,5,0.6,Osterville,2655,4190,24/07/2007,,dark purple
525000,2,1,0.39,East Falmouth,2536,1008,11/06/1999,,pink
599000,4,3,0.47,East Falmouth,2536,2066,17/07/2000,,pink
879000,5,3,0.84,East Falmouth,2536,3172,04/01/1995,,dark purple
749000,3,3,0.53,Falmouth,2536,2210,20/04/1988,Barnstable,pink
699900,3,3,66,East Falmouth,2536,2492,03/10/1996,,pink
549000,4,2,0.26,East Falmouth,2536,1632,18/03/1999,,pink
799000,3,3,1.07,East Falmouth,2536,2149,18/05/1999,,pink
899000,4,2,0.32,East Falmouth,2536,1564,05/04/2006,,pink
1199000,4,3,1.18,East Falmouth,2536,3968,30/06/1997,,dark purple
750000,4,4,0.28,Falmouth,2536,1789,15/06/2005,Barnstable,pink
675000,3,2,0.23,East Falmouth,2536,1138,08/06/2010,,pink
2950000,5,6,0.65,East Falmouth,2536,5166,27/04/1999,,dark purple
750000,3,3,0.22,Centerville,2632,1631,01/05/1990,,pink
1595000,4,4,6.98,West Barnstable,2668,2600,01/03/2005,,dark purple
1575000,3,6,0.41,Sandwich,2563,4000,03/05/2000,Barnstable,dark purple
2290000,3,4,0.39,New Seabury,2649,3800,14/06/2002,,dark purple
549900,3,2,0.34,Mashpee,2649,2369,31/12/2008,Barnstable,pink
519000,3,2,0.48,Marstons Mills,2648,1884,03/06/2003,,pink
1299000,3,4,0.54,Mashpee,2649,4444,31/10/2003,Barnstable,dark purple
459000,7,6,0.09,New Bedford,2740,5608,02/03/2005,Bristol,dark purple
1395000,4,5,1.13,West Barnstable,2668,3216,27/07/1998,,dark purple
3195000,5,6,3.06,Osterville,2655,5721,23/06/2000,,dark purple
2399000,4,4,1.02,Centerville,2632,3499,05/05/2004,,dark purple
1349000,2,3,0.5,Edgartown,2539,1900,07/08/2015,Dukes,pink
8250000,5,6,0.44,Edgartown,2539,5207,05/05/2009,Dukes,purple
1149000,5,4,1.07,Woods Hole,2540,3803,21/11/1996,,dark purple
28000000,8,12,1.07,Nantucket,2554,8817,13/08/1986,Nantucket,purple
2999000,4,5,0.94,Nantucket,2554,2510,01/06/1998,Nantucket,dark purple
4995000,4,4,0.09,Nantucket,2554,4351,15/11/1995,Nantucket,dark purple
3495000,6,5,1.22,Nantucket,2554,5302,22/07/1992,Nantucket,dark purple
23750000,6,9,6.24,Nantucket,2554,7609,02/12/1994,Nantucket,purple
2500000,3,2,0.62,Nantucket,2554,1536,27/10/1994,Nantucket,pink
2495000,2,2,0.07,Nantucket,2554,850,15/04/2022,Nantucket,pink
2900000,6,2,0.05,Nantucket,2554,2745,20/11/1997,Nantucket,dark purple
3350000,4,3,0.07,Nantucket,2554,1776,19/11/1987,Nantucket,pink
3800000,5,6,0.05,Nantucket,2554,2350,29/04/2022,Nantucket,dark purple
12450000,5,9,2.38,Nantucket,2554,8333,21/12/2005,Nantucket,purple
3950000,2,2,0.09,Nantucket,2554,1539,09/01/1997,Nantucket,pink
5950000,9,6,0.14,Nantucket,2554,2881,31/03/1998,Nantucket,dark purple
10950000,6,6,3.17,Nantucket,2554,6185,29/09/2005,Nantucket,purple
7395000,7,10,1.84,Nantucket,2554,6953,17/07/2002,Nantucket,purple
3695000,5,5,0.11,Nantucket,2554,3516,10/11/2005,Nantucket,dark purple
5450000,3,5,3.15,Nantucket,2554,2979,01/03/2006,Nantucket,dark purple
850000,3,3,1,Cotuit,2635,2820,14/03/2003,,pink
2399000,4,4,1.24,Marstons Mills,2648,3499,01/09/1998,,dark purple
489900,3,2,0.33,Mashpee,2649,1380,14/10/2005,Barnstable,pink
400000,3,3,0.65,Sandwich,2563,2332,25/08/2004,Barnstable,pink
734999,3,2,0.4,New Seabury,2649,2075,15/08/2002,,pink
1050000,3,3,0.4,Centerville,2632,2722,13/04/1988,,pink
1699000,3,4,0.54,Mashpee,2649,4469,16/02/2001,Barnstable,dark purple
749000,3,4,0.46,Marstons Mills,2648,1875,01/12/1992,,pink
1095000,3,4,1,Cotuit,2635,3440,16/10/1995,,dark purple
749900,5,6,1,Marstons Mills,2648,2400,08/06/2006,,dark purple
1125000,4,3,0.13,Mashpee,2649,2182,06/07/1994,Barnstable,pink
