,price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county
2371,459000.0,4.0,2.0,0.39,Plymouth,2360.0,2028.0,2005-02-16,Plymouth
2372,350000.0,2.0,1.0,0.17,Plymouth,2360.0,800.0,2008-11-03,Plymouth
2373,399900.0,2.0,1.0,0.15,Plymouth,2360.0,963.0,2007-03-09,Plymouth
2374,459000.0,3.0,1.0,0.21,Plymouth,2360.0,1100.0,2008-12-30,Plymouth
2375,739900.0,4.0,3.0,0.21,Plymouth,2360.0,2560.0,2008-08-08,Plymouth
2376,429900.0,3.0,1.0,0.2,Plymouth,2360.0,1070.0,2003-12-11,Plymouth
2377,1495000.0,3.0,4.0,3.81,Plymouth,2360.0,3755.0,2005-03-11,Plymouth
2378,425000.0,2.0,1.0,0.68,Plymouth,2360.0,1040.0,2005-10-28,Plymouth
2379,995000.0,3.0,2.0,0.32,Plymouth,2360.0,2358.0,2010-05-03,Plymouth
2380,519999.0,2.0,2.0,0.68,Plymouth,2360.0,1368.0,2000-11-22,Plymouth
2381,630000.0,4.0,2.0,0.35,Kingston,2364.0,2871.0,1985-10-18,Plymouth
2382,800000.0,4.0,3.0,0.93,Kingston,2364.0,3073.0,1998-07-24,Plymouth
2383,420000.0,4.0,2.0,0.15,Wareham,2538.0,1700.0,1997-03-28,Plymouth
2384,389000.0,3.0,1.0,0.13,Taunton,2780.0,1500.0,2005-12-19,Bristol
2385,895000.0,4.0,3.0,1.97,Rochester,2770.0,4650.0,1994-05-27,Plymouth
2386,599900.0,4.0,3.0,0.35,Taunton,2718.0,2056.0,2005-12-02,Bristol
2387,500000.0,4.0,2.0,0.36,Marion,2738.0,1710.0,2007-03-30,Plymouth
2388,489000.0,4.0,2.0,0.21,Wareham,2571.0,1299.0,2004-05-07,Plymouth
2389,525000.0,2.0,2.0,6.03,Bourne,2532.0,1615.0,1989-02-27,Barnstable
2390,2850000.0,5.0,4.0,0.3,Wareham,2571.0,4896.0,1999-04-30,Plymouth
2391,1100000.0,4.0,4.0,0.39,Bourne,2532.0,1539.0,1996-04-16,Barnstable
2392,949900.0,3.0,3.0,0.18,Bourne,2532.0,1697.0,1998-04-17,Barnstable
2393,450000.0,3.0,2.0,0.11,Plymouth,2360.0,1616.0,1993-06-14,Plymouth
2394,190000.0,2.0,2.0,0.28,Plymouth,2360.0,1630.0,2002-01-02,Plymouth
2395,628400.0,3.0,3.0,0.35,Plymouth,2360.0,1876.0,2022-03-23,Plymouth
2396,550000.0,3.0,2.0,1.27,Plymouth,2360.0,2295.0,2002-04-30,Plymouth
2397,699900.0,3.0,2.0,0.46,Buzzards Bay,2532.0,1326.0,1993-10-05,
2398,895000.0,4.0,4.0,0.48,Marion,2738.0,2523.0,1994-06-17,Plymouth
2399,3500000.0,6.0,10.0,0.63,Mattapoisett,2739.0,10313.0,2004-10-21,Plymouth
2400,799000.0,2.0,3.0,0.11,Mattapoisett,2739.0,1872.0,1998-07-13,Plymouth
2401,714900.0,4.0,3.0,0.51,Marion,2738.0,2569.0,2006-11-17,Plymouth
2402,639900.0,4.0,3.0,0.76,Plymouth,2360.0,2617.0,2002-06-27,Plymouth
2403,439000.0,4.0,2.0,0.11,Wareham,2571.0,1820.0,2004-04-20,Plymouth
2404,249900.0,1.0,1.0,0.12,Wareham,2532.0,757.0,1994-12-30,Plymouth
2405,635000.0,5.0,2.0,0.37,Plymouth,2360.0,3649.0,2004-09-02,Plymouth
2406,473000.0,2.0,2.0,0.14,Plymouth,2360.0,1332.0,2001-01-11,Plymouth
2407,589999.0,5.0,3.0,0.19,Plymouth,2360.0,2299.0,2002-08-30,Plymouth
2408,619900.0,4.0,3.0,0.77,Wareham,2532.0,2660.0,2000-11-01,Plymouth
2409,472000.0,3.0,2.0,0.92,Freetown,2717.0,1700.0,1990-01-17,Bristol
2410,1895000.0,3.0,3.0,0.33,Buzzards Bay,2532.0,2886.0,1996-01-10,
2411,975000.0,3.0,3.0,0.35,Mattapoisett,2739.0,1827.0,2002-01-11,Plymouth
2412,310000.0,2.0,1.0,0.14,East Wareham,2538.0,768.0,2014-04-11,
2413,1995000.0,4.0,4.0,2.07,Marion,2738.0,3663.0,1998-07-09,Plymouth
2414,425000.0,4.0,2.0,0.06,Wareham,2571.0,1488.0,2010-06-10,Plymouth
2415,459900.0,3.0,3.0,0.22,Wareham,2571.0,2244.0,2006-03-06,Plymouth
2416,649900.0,4.0,3.0,0.65,Plymouth,2360.0,2802.0,2001-06-01,Plymouth
2417,499900.0,2.0,2.0,1.94,Rochester,2770.0,1491.0,1995-05-26,Plymouth
2418,799900.0,3.0,3.0,0.38,West Wareham,2576.0,1972.0,2005-10-27,
2419,385000.0,3.0,1.0,0.28,Wareham,2571.0,1072.0,2004-11-30,Plymouth
2420,339900.0,3.0,1.0,0.11,Wareham,2532.0,799.0,2009-07-24,Plymouth
2421,475000.0,4.0,2.0,0.23,Wareham,2571.0,1842.0,1987-10-23,Plymouth
2422,392500.0,6.0,3.0,0.33,Wareham,2538.0,1980.0,1997-10-15,Plymouth
2423,585000.0,3.0,3.0,1.38,West Wareham,2576.0,1392.0,2008-10-24,
2424,459000.0,3.0,1.0,0.69,Rochester,2770.0,1275.0,1989-12-15,Plymouth
2425,499900.0,3.0,1.0,0.22,Bourne,2532.0,1280.0,1997-07-15,Barnstable
2426,699000.0,2.0,2.0,0.17,Pocasset,2559.0,1408.0,2011-04-28,
2427,595000.0,3.0,3.0,2.75,Plymouth,2360.0,2160.0,2005-04-07,Plymouth
2428,425000.0,2.0,2.0,0.45,Plymouth,2360.0,1140.0,2008-04-07,Plymouth
2429,1150000.0,9.0,7.0,0.19,Bourne,2532.0,5586.0,2005-08-09,Barnstable
2430,598000.0,3.0,2.0,0.53,Plymouth,2360.0,1535.0,2005-06-30,Plymouth
2431,549900.0,4.0,3.0,0.9,Plymouth,2360.0,2408.0,1996-09-04,Plymouth
2432,349900.0,3.0,1.0,0.17,New Bedford,2745.0,960.0,2009-06-30,Bristol
2433,329900.0,2.0,1.0,0.05,Plymouth,2360.0,528.0,2007-05-31,Plymouth
2434,450000.0,3.0,2.0,0.14,New Bedford,2745.0,2088.0,2003-05-05,Bristol
2435,799000.0,3.0,2.0,0.67,Plymouth,2360.0,2594.0,2006-06-30,Plymouth
2436,350000.0,3.0,1.0,0.22,Plymouth,2360.0,1004.0,2008-10-06,Plymouth
2437,650000.0,3.0,2.0,1.06,Plymouth,2360.0,2334.0,1996-03-11,Plymouth
2438,499900.0,3.0,2.0,0.95,Berkley,2779.0,1596.0,1991-10-18,Bristol
2439,575000.0,4.0,3.0,0.93,Bournedale,2532.0,1748.0,1991-09-10,
2440,679900.0,6.0,2.0,0.2,Brockton,2301.0,2414.0,1994-07-15,Plymouth
2441,999900.0,4.0,3.0,0.92,Foxboro,2035.0,4812.0,2002-07-25,
2442,1650000.0,5.0,4.0,0.28,Newton,2459.0,3049.0,2006-06-01,Middlesex
2443,199500.0,2.0,2.0,29.98,Buzzards Bay,2532.0,1320.0,1987-03-23,
2444,265000.0,2.0,1.0,21.64,Bourne,2532.0,1060.0,2003-06-23,Barnstable
2445,580000.0,3.0,3.0,0.37,Bourne,2532.0,3704.0,1992-12-10,Barnstable
2446,535000.0,4.0,2.0,0.54,Bourne,2532.0,2040.0,1988-03-25,Barnstable
2447,319900.0,3.0,3.0,0.75,Bourne,2532.0,1868.0,2019-12-13,Barnstable
2448,640000.0,5.0,4.0,0.4,Bourne,2532.0,2585.0,2005-10-07,Barnstable
2449,599900.0,3.0,4.0,0.92,Bourne,2532.0,2455.0,1999-07-30,Barnstable
2450,799900.0,4.0,4.0,1.15,Buzzards Bay,2532.0,3628.0,2001-12-28,
2451,1199000.0,4.0,3.0,0.92,Bourne,2532.0,3568.0,2002-06-27,Barnstable
2452,499900.0,2.0,2.0,0.99,Bourne,2532.0,1052.0,2010-04-22,Barnstable
2453,555900.0,3.0,2.0,0.5,Buzzards Bay,2532.0,2442.0,1996-10-09,
2454,535000.0,2.0,3.0,8.88,Buzzards Bay,2532.0,1790.0,2008-04-25,
2455,459900.0,2.0,1.0,0.35,Centerville,2632.0,1156.0,2005-07-29,
2456,889900.0,4.0,4.0,1.92,Sandwich,2537.0,2869.0,1999-11-15,Barnstable
2457,699900.0,3.0,1.0,0.28,Centerville,2632.0,906.0,1987-01-01,
2458,499900.0,3.0,2.0,0.34,Centerville,2632.0,1546.0,1997-01-29,
2459,549900.0,3.0,3.0,0.46,Barnstable,2648.0,1691.0,2001-04-30,Barnstable
2460,499900.0,3.0,2.0,0.25,Falmouth,2536.0,1550.0,2003-11-17,Barnstable
2461,675000.0,3.0,2.0,0.39,Marstons Mills,2648.0,1728.0,1992-03-12,
2462,475000.0,3.0,2.0,0.3,Sandwich,2563.0,1344.0,1991-09-18,Barnstable
2463,575000.0,3.0,3.0,0.36,West Barnstable,2668.0,1248.0,2007-09-11,
2464,365000.0,2.0,1.0,0.19,Barnstable,2601.0,768.0,1989-11-03,Barnstable
2465,550000.0,3.0,2.0,0.46,Falmouth,2536.0,1662.0,1996-07-19,Barnstable
2466,1095000.0,3.0,4.0,0.34,Falmouth,2540.0,2914.0,1999-12-29,Barnstable
2467,1750000.0,4.0,6.0,1.13,East Falmouth,2536.0,4293.0,2007-07-19,
2468,689900.0,3.0,3.0,0.59,Sandwich,2563.0,1568.0,1994-06-28,Barnstable
2469,1395000.0,4.0,3.0,2.09,Sandwich,2563.0,2593.0,2001-03-28,Barnstable
2470,1875000.0,3.0,2.0,0.51,Sandwich,2537.0,2100.0,2005-06-02,Barnstable
2471,3800000.0,5.0,7.0,0.76,Falmouth,2540.0,5700.0,2004-05-21,Barnstable
2472,15000000.0,6.0,6.0,4.5,Chilmark,2535.0,4706.0,2005-10-04,Dukes
2473,6750000.0,4.0,4.0,0.6,Chilmark,2535.0,3052.0,2021-12-15,Dukes
2474,8900000.0,3.0,5.0,1.1,Chilmark,2535.0,4033.0,2022-05-31,Dukes
2475,2950000.0,5.0,2.0,7.1,Chilmark,2535.0,2455.0,2022-02-15,Dukes
2476,295000.0,3.0,1.0,0.36,East Falmouth,2536.0,1040.0,2009-12-07,
2477,429000.0,3.0,2.0,0.63,Falmouth,2536.0,1596.0,2001-08-10,Barnstable
2478,589900.0,2.0,3.0,0.55,East Falmouth,2536.0,1588.0,2006-04-07,
2479,1100000.0,4.0,4.0,0.92,East Falmouth,2536.0,3726.0,2005-01-21,
2480,525000.0,3.0,2.0,0.48,East Falmouth,2536.0,1238.0,1988-03-03,
2481,424999.0,2.0,1.0,0.23,East Falmouth,2536.0,864.0,1987-11-06,
2482,520000.0,3.0,2.0,0.39,East Falmouth,2536.0,1777.0,2008-09-24,
2483,520000.0,3.0,2.0,0.17,Falmouth,2536.0,1463.0,1996-02-07,Barnstable
2484,449000.0,3.0,2.0,0.47,East Falmouth,2536.0,984.0,2005-09-19,
2485,675000.0,3.0,2.0,0.6,East Falmouth,2536.0,1580.0,2009-08-18,
2486,599000.0,3.0,2.0,0.47,East Falmouth,2536.0,1862.0,2002-09-13,
2487,1900000.0,4.0,4.0,0.21,East Falmouth,2536.0,2400.0,1992-12-08,
2488,589000.0,3.0,2.0,0.17,East Falmouth,2536.0,1650.0,2002-06-06,
2489,550000.0,3.0,2.0,0.33,East Falmouth,2536.0,1406.0,1990-09-25,
2490,479000.0,3.0,2.0,0.34,Sandwich,2537.0,1404.0,1996-07-31,Barnstable
2491,489900.0,3.0,2.0,0.34,East Sandwich,2537.0,1629.0,1997-04-25,
2492,689000.0,3.0,3.0,0.48,East Sandwich,2537.0,1632.0,2003-02-14,
2493,489000.0,4.0,2.0,0.44,East Sandwich,2537.0,1828.0,1990-09-10,
2494,599999.0,3.0,2.0,0.93,East Sandwich,2537.0,2037.0,1998-10-29,
2495,527500.0,4.0,2.0,0.57,East Sandwich,2537.0,1428.0,2005-12-09,
2496,1950000.0,4.0,6.0,0.86,East Sandwich,2537.0,4726.0,2004-11-10,
2497,799000.0,4.0,2.0,1.25,Sandwich,2537.0,2417.0,2008-07-25,Barnstable
2498,1150000.0,4.0,4.0,1.64,East Sandwich,2537.0,4454.0,1996-04-16,
2499,939000.0,4.0,3.0,3.71,East Sandwich,2537.0,2772.0,2004-04-30,
2500,995000.0,3.0,2.0,0.08,East Sandwich,2537.0,1008.0,1992-04-24,
2501,1875000.0,4.0,3.0,0.82,East Sandwich,2537.0,3090.0,2005-11-30,
2502,1825000.0,4.0,4.0,0.69,East Sandwich,2537.0,3600.0,2006-12-05,
2503,1750000.0,3.0,3.0,0.4,Edgartown,2539.0,3479.0,1998-02-02,Dukes
2504,1050000.0,2.0,1.0,0.39,Edgartown,2539.0,784.0,2009-03-11,Dukes
2505,1299999.0,2.0,2.0,1.0,Edgartown,2539.0,1900.0,2022-05-12,Dukes
2506,1499000.0,4.0,2.0,0.5,Edgartown,2539.0,1500.0,2007-10-05,Dukes
2507,2200000.0,4.0,3.0,0.72,Edgartown,2539.0,3080.0,2004-03-31,Dukes
2508,2300000.0,4.0,3.0,0.46,Edgartown,2539.0,2605.0,1994-02-16,Dukes
2509,1749000.0,3.0,2.0,0.5,Edgartown,2539.0,1443.0,2022-05-11,Dukes
2510,2995000.0,2.0,1.0,0.16,Edgartown,2539.0,600.0,2002-04-30,Dukes
2511,8250000.0,5.0,6.0,6.8,Edgartown,2539.0,5100.0,2000-06-29,Dukes
2512,4200000.0,4.0,4.0,0.18,Edgartown,2539.0,2446.0,2004-01-12,Dukes
2513,3795000.0,4.0,2.0,3.91,Edgartown,2539.0,2339.0,2008-10-31,Dukes
2514,5395000.0,4.0,6.0,1.64,Edgartown,2539.0,6477.0,2002-12-16,Dukes
2515,3450000.0,4.0,4.0,0.49,Edgartown,2539.0,2708.0,1998-10-28,Dukes
2516,3489000.0,5.0,5.0,0.2,Edgartown,2539.0,3156.0,2004-02-19,Dukes
2517,995000.0,4.0,4.0,0.56,Falmouth,2540.0,3293.0,2005-06-28,Barnstable
2518,825000.0,3.0,3.0,0.19,Falmouth,2540.0,1910.0,1988-10-27,Barnstable
2519,849995.0,4.0,3.0,0.98,West Falmouth,2540.0,2263.0,1998-08-14,
2520,1299000.0,6.0,4.0,0.86,Falmouth,2540.0,2870.0,1992-04-08,Barnstable
2521,14500000.0,4.0,6.0,22.9,Falmouth,2540.0,4244.0,2008-01-15,Barnstable
2522,420000.0,2.0,2.0,25.0,Falmouth,2540.0,1265.0,2007-10-01,Barnstable
2523,2150000.0,4.0,4.0,0.46,Falmouth,2540.0,4700.0,2008-05-16,Barnstable
2524,875000.0,2.0,1.0,0.34,Falmouth,2540.0,1247.0,2004-12-14,Barnstable
2525,1170000.0,5.0,5.0,1.05,Falmouth,2540.0,3200.0,1996-03-04,Barnstable
2526,1100000.0,4.0,3.0,0.35,Falmouth,2540.0,2020.0,1997-05-22,Barnstable
2527,1995000.0,5.0,4.0,0.38,Falmouth,2540.0,3909.0,1997-03-14,Barnstable
2528,1200000.0,4.0,2.0,0.24,Falmouth,2540.0,1830.0,2008-05-01,Barnstable
2529,1350000.0,4.0,3.0,0.42,Falmouth,2540.0,3262.0,1988-04-29,Barnstable
2530,1399000.0,5.0,3.0,0.93,Falmouth,2540.0,2614.0,2007-05-15,Barnstable
2531,2575000.0,5.0,5.0,0.49,Falmouth,2540.0,3816.0,2006-08-08,Barnstable
2532,489000.0,3.0,2.0,0.31,Mashpee,2649.0,1330.0,2012-09-13,Barnstable
2533,555000.0,3.0,2.0,0.35,Mashpee,2649.0,1500.0,1992-11-13,Barnstable
2534,595000.0,3.0,2.0,0.32,Mashpee,2649.0,1572.0,2001-02-12,Barnstable
2535,739000.0,3.0,3.0,0.31,Mashpee,2649.0,2009.0,2002-12-20,Barnstable
2536,959900.0,4.0,3.0,0.6,Fairhaven,2719.0,1800.0,2004-06-01,Bristol
2537,699900.0,3.0,2.0,0.21,Mashpee,2649.0,1643.0,2008-07-17,Barnstable
2538,799000.0,3.0,2.0,0.43,Osterville,2655.0,1930.0,1997-07-18,
2539,1299000.0,4.0,3.0,0.82,Barnstable,2655.0,2656.0,1990-07-01,Barnstable
2540,5195000.0,4.0,4.0,0.91,Vineyard Haven,2568.0,2581.0,2005-06-02,
2541,609900.0,4.0,3.0,0.46,Sandwich,2644.0,2037.0,2002-04-26,Barnstable
2542,600000.0,4.0,3.0,0.1,Bourne,2559.0,1750.0,2003-07-31,Barnstable
2543,1499000.0,2.0,2.0,0.27,Sandwich,2563.0,1743.0,2001-10-12,Barnstable
2544,849995.0,2.0,2.0,0.1,Nantucket,2554.0,1030.0,2022-05-30,Nantucket
2545,12750000.0,8.0,8.0,0.45,Nantucket,2554.0,5085.0,2008-01-09,Nantucket
2546,1550000.0,3.0,3.0,0.13,Nantucket,2554.0,2870.0,2006-01-24,Nantucket
2547,2895000.0,3.0,4.0,0.12,Nantucket,2554.0,1700.0,1998-04-01,Nantucket
2548,2250000.0,4.0,3.0,0.49,Nantucket,2554.0,2028.0,2022-05-23,Nantucket
2549,3695000.0,4.0,4.0,2.75,Nantucket,2554.0,2801.0,1989-11-15,Nantucket
2550,5350000.0,6.0,7.0,0.17,Nantucket,2554.0,4747.0,1999-06-11,Nantucket
2551,4495000.0,4.0,4.0,0.11,Nantucket,2554.0,2158.0,2020-08-17,Nantucket
2552,3250000.0,3.0,2.0,0.07,Nantucket,2554.0,1108.0,2007-08-17,Nantucket
2553,3250000.0,4.0,3.0,0.08,Nantucket,2554.0,2136.0,2008-02-29,Nantucket
2554,8795000.0,6.0,9.0,1.27,Nantucket,2554.0,8139.0,2001-10-01,Nantucket
2555,2200000.0,3.0,2.0,1.16,Nantucket,2554.0,1440.0,1995-09-29,Nantucket
2556,3875000.0,3.0,2.0,0.88,Nantucket,2554.0,1818.0,2004-07-08,Nantucket
2557,4099000.0,3.0,3.0,0.72,Nantucket,2554.0,2447.0,2005-04-01,Nantucket
2558,6195000.0,4.0,5.0,0.12,Nantucket,2554.0,2624.0,1999-10-08,Nantucket
2559,4495000.0,5.0,5.0,0.12,Nantucket,2554.0,3824.0,2010-10-21,Nantucket
2560,11900000.0,6.0,6.0,0.44,Nantucket,2554.0,4000.0,1998-06-30,Nantucket
2561,4695000.0,5.0,5.0,0.26,Nantucket,2554.0,2585.0,1993-09-16,Nantucket
2562,4649000.0,4.0,5.0,0.12,Nantucket,2554.0,3919.0,2022-04-26,Nantucket
2563,675000.0,3.0,2.0,0.58,North Falmouth,2556.0,1872.0,1998-04-22,
2564,3995000.0,4.0,6.0,0.46,Falmouth,2556.0,3450.0,2002-06-14,Barnstable
2565,6995000.0,5.0,5.0,2.69,North Falmouth,2556.0,7032.0,2000-11-28,
2566,1600000.0,4.0,4.0,0.57,Falmouth,2556.0,2746.0,1995-12-04,Barnstable
2567,3399000.0,4.0,4.0,1.26,North Falmouth,2556.0,3518.0,1993-01-06,
2568,775000.0,3.0,2.0,0.13,Oak Bluffs,2557.0,1075.0,2004-06-10,Dukes
2569,775000.0,2.0,1.0,0.22,Oak Bluffs,2557.0,1000.0,1997-10-31,Dukes
2570,950000.0,3.0,4.0,0.06,Oak Bluffs,2557.0,1320.0,2022-05-27,Dukes
2571,995000.0,3.0,2.0,0.21,Oak Bluffs,2557.0,1300.0,1999-03-11,Dukes
2572,1399000.0,2.0,4.0,0.23,Oak Bluffs,2557.0,2189.0,2005-12-01,Dukes
2573,1499000.0,3.0,4.0,0.29,Oak Bluffs,2557.0,2764.0,2022-05-20,Dukes
2574,2750000.0,2.0,4.0,0.12,Oak Bluffs,2557.0,3076.0,1999-06-22,Dukes
2575,1500000.0,4.0,2.0,1.65,Oak Bluffs,2557.0,1552.0,2008-07-25,Dukes
2576,1795000.0,4.0,3.0,0.28,Oak Bluffs,2557.0,2038.0,2016-11-22,Dukes
2577,349900.0,2.0,1.0,0.18,Bourne,2559.0,672.0,1995-12-29,Barnstable
2578,425000.0,3.0,1.0,0.22,Pocasset,2559.0,1579.0,1990-08-17,
2579,420000.0,3.0,1.0,0.19,Pocasset,2559.0,802.0,2003-05-09,
2580,699900.0,3.0,3.0,0.34,Bourne,2562.0,1600.0,1991-05-02,Barnstable
2581,899900.0,3.0,4.0,0.35,Sagamore Beach,2562.0,4616.0,1987-11-24,
2582,1200000.0,4.0,6.0,0.88,Sandwich,2563.0,6418.0,1999-01-29,Barnstable
2583,2500000.0,3.0,2.0,4.66,East Falmouth,2536.0,1650.0,1992-12-02,
2584,2950000.0,4.0,5.0,0.6,Osterville,2655.0,4190.0,2007-07-24,
2585,525000.0,2.0,1.0,0.39,East Falmouth,2536.0,1008.0,1999-06-11,
2586,599000.0,4.0,3.0,0.47,East Falmouth,2536.0,2066.0,2000-07-17,
2587,879000.0,5.0,3.0,0.84,East Falmouth,2536.0,3172.0,1995-01-04,
2588,749000.0,3.0,3.0,0.53,Falmouth,2536.0,2210.0,1988-04-20,Barnstable
2589,699900.0,3.0,3.0,66.0,East Falmouth,2536.0,2492.0,1996-10-03,
2590,549000.0,4.0,2.0,0.26,East Falmouth,2536.0,1632.0,1999-03-18,
2591,799000.0,3.0,3.0,1.07,East Falmouth,2536.0,2149.0,1999-05-18,
2592,899000.0,4.0,2.0,0.32,East Falmouth,2536.0,1564.0,2006-04-05,
2593,1199000.0,4.0,3.0,1.18,East Falmouth,2536.0,3968.0,1997-06-30,
2594,750000.0,4.0,4.0,0.28,Falmouth,2536.0,1789.0,2005-06-15,Barnstable
2595,675000.0,3.0,2.0,0.23,East Falmouth,2536.0,1138.0,2010-06-08,
2596,2950000.0,5.0,6.0,0.65,East Falmouth,2536.0,5166.0,1999-04-27,
2597,750000.0,3.0,3.0,0.22,Centerville,2632.0,1631.0,1990-05-01,
2598,1595000.0,4.0,4.0,6.98,West Barnstable,2668.0,2600.0,2005-03-01,
2599,1575000.0,3.0,6.0,0.41,Sandwich,2563.0,4000.0,2000-05-03,Barnstable
2600,2290000.0,3.0,4.0,0.39,New Seabury,2649.0,3800.0,2002-06-14,
2601,549900.0,3.0,2.0,0.34,Mashpee,2649.0,2369.0,2008-12-31,Barnstable
2602,519000.0,3.0,2.0,0.48,Marstons Mills,2648.0,1884.0,2003-06-03,
2603,1299000.0,3.0,4.0,0.54,Mashpee,2649.0,4444.0,2003-10-31,Barnstable
2604,459000.0,7.0,6.0,0.09,New Bedford,2740.0,5608.0,2005-03-02,Bristol
2605,1395000.0,4.0,5.0,1.13,West Barnstable,2668.0,3216.0,1998-07-27,
2606,3195000.0,5.0,6.0,3.06,Osterville,2655.0,5721.0,2000-06-23,
2607,2399000.0,4.0,4.0,1.02,Centerville,2632.0,3499.0,2004-05-05,
2608,1349000.0,2.0,3.0,0.5,Edgartown,2539.0,1900.0,2015-08-07,Dukes
2609,8250000.0,5.0,6.0,0.44,Edgartown,2539.0,5207.0,2009-05-05,Dukes
2610,1149000.0,5.0,4.0,1.07,Woods Hole,2540.0,3803.0,1996-11-21,
2611,28000000.0,8.0,12.0,1.07,Nantucket,2554.0,8817.0,1986-08-13,Nantucket
2612,2999000.0,4.0,5.0,0.94,Nantucket,2554.0,2510.0,1998-06-01,Nantucket
2613,4995000.0,4.0,4.0,0.09,Nantucket,2554.0,4351.0,1995-11-15,Nantucket
2614,3495000.0,6.0,5.0,1.22,Nantucket,2554.0,5302.0,1992-07-22,Nantucket
2615,23750000.0,6.0,9.0,6.24,Nantucket,2554.0,7609.0,1994-12-02,Nantucket
2616,2500000.0,3.0,2.0,0.62,Nantucket,2554.0,1536.0,1994-10-27,Nantucket
2617,2495000.0,2.0,2.0,0.07,Nantucket,2554.0,850.0,2022-04-15,Nantucket
2618,2900000.0,6.0,2.0,0.05,Nantucket,2554.0,2745.0,1997-11-20,Nantucket
2619,3350000.0,4.0,3.0,0.07,Nantucket,2554.0,1776.0,1987-11-19,Nantucket
2620,3800000.0,5.0,6.0,0.05,Nantucket,2554.0,2350.0,2022-04-29,Nantucket
2621,12450000.0,5.0,9.0,2.38,Nantucket,2554.0,8333.0,2005-12-21,Nantucket
2622,3950000.0,2.0,2.0,0.09,Nantucket,2554.0,1539.0,1997-01-09,Nantucket
2623,5950000.0,9.0,6.0,0.14,Nantucket,2554.0,2881.0,1998-03-31,Nantucket
2624,10950000.0,6.0,6.0,3.17,Nantucket,2554.0,6185.0,2005-09-29,Nantucket
2625,7395000.0,7.0,10.0,1.84,Nantucket,2554.0,6953.0,2002-07-17,Nantucket
2626,3695000.0,5.0,5.0,0.11,Nantucket,2554.0,3516.0,2005-11-10,Nantucket
2627,5450000.0,3.0,5.0,3.15,Nantucket,2554.0,2979.0,2006-03-01,Nantucket
2628,850000.0,3.0,3.0,1.0,Cotuit,2635.0,2820.0,2003-03-14,
2629,2399000.0,4.0,4.0,1.24,Marstons Mills,2648.0,3499.0,1998-09-01,
2630,489900.0,3.0,2.0,0.33,Mashpee,2649.0,1380.0,2005-10-14,Barnstable
2631,400000.0,3.0,3.0,0.65,Sandwich,2563.0,2332.0,2004-08-25,Barnstable
2632,734999.0,3.0,2.0,0.4,New Seabury,2649.0,2075.0,2002-08-15,
2633,1050000.0,3.0,3.0,0.4,Centerville,2632.0,2722.0,1988-04-13,
2634,1699000.0,3.0,4.0,0.54,Mashpee,2649.0,4469.0,2001-02-16,Barnstable
2635,749000.0,3.0,4.0,0.46,Marstons Mills,2648.0,1875.0,1992-12-01,
2636,1095000.0,3.0,4.0,1.0,Cotuit,2635.0,3440.0,1995-10-16,
2637,749900.0,5.0,6.0,1.0,Marstons Mills,2648.0,2400.0,2006-06-08,
2638,1125000.0,4.0,3.0,0.13,Mashpee,2649.0,2182.0,1994-07-06,Barnstable
2639,1490000.0,3.0,4.0,0.33,Mashpee,2649.0,2800.0,2005-05-18,Barnstable
2640,2995000.0,5.0,5.0,0.72,Mashpee,2649.0,3750.0,2011-11-22,Barnstable
2641,1950000.0,4.0,4.0,0.37,Mashpee,2649.0,3500.0,2010-03-02,Barnstable
2642,860000.0,3.0,3.0,1.39,Marstons Mills,2648.0,3250.0,2002-04-26,
2643,694000.0,4.0,3.0,1.1,Centerville,2632.0,2472.0,2009-12-01,
2644,1200000.0,5.0,3.0,1.35,Sandwich,2563.0,3846.0,1995-07-19,Barnstable
2645,675000.0,3.0,2.0,1.0,West Barnstable,2668.0,2088.0,1995-03-27,
2646,725000.0,4.0,3.0,0.5,Mashpee,2649.0,2300.0,2007-04-03,Barnstable
2647,639000.0,3.0,2.0,0.62,Mashpee,2649.0,1538.0,1991-05-21,Barnstable
2648,826789.0,5.0,4.0,0.5,Sandwich,2563.0,3178.0,2002-06-28,Barnstable
2649,599000.0,3.0,3.0,1.01,Sandwich,2563.0,1709.0,1989-08-10,Barnstable
2650,609000.0,4.0,2.0,0.3,Mashpee,2649.0,1464.0,1998-06-26,Barnstable
2651,1350000.0,9.0,9.0,0.7,Sandwich,2563.0,4940.0,2007-03-14,Barnstable
2652,749900.0,3.0,3.0,1.0,West Barnstable,2668.0,2024.0,1997-08-22,
2653,1649000.0,3.0,3.0,0.46,Sandwich,2563.0,5612.0,2007-02-28,Barnstable
2654,2150000.0,3.0,4.0,0.25,Popponesset,2649.0,3016.0,2004-03-31,
2655,649000.0,3.0,2.0,0.38,Centerville,2632.0,2219.0,2000-01-31,
2656,673000.0,4.0,2.0,0.35,Mashpee,2649.0,1700.0,2000-07-14,Barnstable
2657,930000.0,2.0,3.0,4.58,New Seabury,2649.0,1816.0,2022-01-18,
2658,390000.0,2.0,1.0,0.38,Mashpee,2649.0,960.0,2000-06-30,Barnstable
2659,429000.0,3.0,2.0,0.48,Mashpee,2649.0,1232.0,1996-08-20,Barnstable
2660,460000.0,2.0,1.0,0.58,Mashpee,2649.0,884.0,1991-05-30,Barnstable
2661,759900.0,4.0,3.0,0.64,Forestdale,2644.0,2886.0,2000-08-30,
