,price,bed,bath,acre_lot,house_size,clusters,cluster
945,439900.0,2.0,1.0,0.07,1049.0,0,pink
946,829900.0,3.0,2.0,0.38,2526.0,0,pink
947,1695000.0,4.0,4.0,1.1,4395.0,2,dark purple
948,639900.0,4.0,2.0,2.3,2602.0,0,pink
949,664900.0,4.0,3.0,1.0,2128.0,0,pink
950,1150000.0,4.0,3.0,0.42,3224.0,2,dark purple
951,789900.0,4.0,2.0,0.24,1638.0,0,pink
952,589900.0,4.0,2.0,0.61,1823.0,0,pink
953,829000.0,4.0,3.0,0.92,2235.0,0,pink
954,939000.0,3.0,3.0,0.35,2342.0,0,pink
955,629900.0,3.0,2.0,0.54,1350.0,0,pink
956,1399000.0,4.0,2.0,0.39,2760.0,0,pink
957,899000.0,4.0,4.0,0.69,2514.0,2,dark purple
958,1800000.0,4.0,5.0,0.92,6300.0,2,dark purple
959,980000.0,3.0,2.0,0.15,1965.0,0,pink
960,580000.0,3.0,2.0,0.16,1976.0,0,pink
961,1390000.0,5.0,3.0,0.74,3715.0,2,dark purple
962,2700000.0,6.0,6.0,1.53,6299.0,2,dark purple
963,5750000.0,6.0,7.0,2.11,8000.0,1,purple
964,679900.0,3.0,3.0,0.28,1706.0,0,pink
965,539900.0,2.0,1.0,0.15,1332.0,0,pink
966,379900.0,2.0,2.0,0.0,1026.0,0,pink
967,1399990.0,4.0,3.0,0.35,3350.0,2,dark purple
968,629900.0,4.0,3.0,0.94,2316.0,0,pink
969,379900.0,2.0,1.0,0.15,768.0,0,pink
970,695000.0,4.0,4.0,0.39,2965.0,2,dark purple
971,1575000.0,4.0,4.0,0.25,2813.0,2,dark purple
972,599900.0,3.0,2.0,0.3,1824.0,0,pink
973,599800.0,3.0,2.0,0.28,1737.0,0,pink
974,1499000.0,4.0,4.0,0.74,3869.0,2,dark purple
975,599999.0,5.0,3.0,0.12,4019.0,2,dark purple
976,799000.0,3.0,2.0,0.19,1790.0,0,pink
977,1025000.0,4.0,2.0,0.23,1612.0,0,pink
978,759900.0,2.0,3.0,0.3,1849.0,0,pink
979,2050000.0,4.0,3.0,0.54,3996.0,2,dark purple
980,899000.0,4.0,3.0,0.33,2736.0,0,pink
981,1550000.0,5.0,4.0,0.28,4014.0,2,dark purple
982,1679000.0,4.0,3.0,1.18,3440.0,2,dark purple
983,449900.0,3.0,1.0,0.2,1156.0,0,pink
984,1600000.0,4.0,2.0,3.33,5056.0,2,dark purple
985,599900.0,3.0,2.0,1.03,1372.0,0,pink
986,599900.0,3.0,2.0,0.95,1826.0,0,pink
987,419000.0,2.0,2.0,0.0,1240.0,0,pink
988,879900.0,3.0,4.0,0.76,2509.0,0,pink
989,549000.0,4.0,2.0,0.34,2146.0,0,pink
990,374900.0,3.0,3.0,2.27,1740.0,0,pink
991,439900.0,3.0,2.0,0.62,1591.0,0,pink
992,630000.0,9.0,3.0,0.13,3702.0,2,dark purple
993,409000.0,3.0,2.0,0.23,1542.0,0,pink
994,899000.0,4.0,4.0,0.6,2867.0,2,dark purple
995,699900.0,4.0,4.0,0.47,2424.0,2,dark purple
996,359900.0,3.0,1.0,0.33,1196.0,0,pink
997,474900.0,3.0,3.0,2.09,1944.0,0,pink
998,879000.0,6.0,5.0,1.09,5019.0,2,dark purple
999,429900.0,3.0,2.0,0.89,1873.0,0,pink
1000,575000.0,3.0,3.0,1.22,2674.0,0,pink
1001,519000.0,4.0,2.0,0.72,2326.0,0,pink
1002,479000.0,3.0,2.0,0.15,1641.0,0,pink
1003,639900.0,4.0,4.0,0.74,4130.0,2,dark purple
1004,525000.0,3.0,2.0,0.28,2990.0,0,pink
1005,465000.0,3.0,2.0,0.11,1257.0,0,pink
1006,529000.0,4.0,3.0,0.25,2400.0,0,pink
1007,549900.0,4.0,3.0,0.5,2735.0,0,pink
1008,330000.0,5.0,2.0,0.15,1536.0,0,pink
1009,565000.0,3.0,3.0,2.82,2868.0,0,pink
1010,849900.0,5.0,4.0,2.08,4130.0,2,dark purple
1011,230000.0,3.0,1.0,0.08,856.0,0,pink
1012,1150000.0,5.0,4.0,2.25,4574.0,2,dark purple
1013,679900.0,4.0,3.0,0.91,3118.0,2,dark purple
1014,379900.0,2.0,2.0,0.2,1364.0,0,pink
1015,739000.0,3.0,3.0,3.57,2700.0,0,pink
1016,349900.0,1.0,2.0,0.17,1680.0,0,pink
1017,200000.0,4.0,2.0,0.18,1313.0,0,pink
1018,379900.0,4.0,2.0,0.41,1896.0,0,pink
1019,465000.0,3.0,3.0,1.17,2037.0,0,pink
1020,724900.0,3.0,2.0,0.17,2406.0,0,pink
1021,419900.0,3.0,3.0,0.37,1810.0,0,pink
1022,999900.0,5.0,6.0,1.21,5504.0,2,dark purple
1023,325000.0,4.0,3.0,0.23,2009.0,0,pink
1024,499000.0,5.0,3.0,0.23,2400.0,2,dark purple
1025,499000.0,3.0,2.0,0.31,1440.0,0,pink
1026,699000.0,4.0,3.0,0.92,2700.0,0,pink
1027,450000.0,3.0,3.0,0.57,1609.0,0,pink
1028,449900.0,9.0,3.0,0.12,3768.0,2,dark purple
1029,599000.0,3.0,3.0,1.06,2857.0,0,pink
1030,1200000.0,4.0,4.0,1.01,4000.0,2,dark purple
1031,329000.0,3.0,2.0,0.07,1619.0,0,pink
1032,850000.0,5.0,4.0,1.5,3203.0,2,dark purple
1033,979900.0,3.0,3.0,1.55,3024.0,0,pink
1034,800000.0,4.0,3.0,1.76,3240.0,2,dark purple
1035,568900.0,3.0,2.0,0.92,1568.0,0,pink
1036,575000.0,3.0,2.0,1.63,1344.0,0,pink
1037,789000.0,4.0,3.0,0.77,3576.0,2,dark purple
1038,929900.0,4.0,4.0,0.52,3697.0,2,dark purple
1039,959900.0,4.0,3.0,0.48,3745.0,2,dark purple
1040,360000.0,2.0,1.0,0.44,844.0,0,pink
1041,1099000.0,4.0,5.0,6.1,4530.0,2,dark purple
1042,899900.0,3.0,3.0,1.98,3117.0,0,pink
1043,439900.0,4.0,2.0,0.19,2281.0,0,pink
1044,879000.0,4.0,3.0,0.72,3036.0,2,dark purple
1045,1250000.0,3.0,4.0,2.09,3525.0,2,dark purple
1046,384800.0,3.0,2.0,0.32,1514.0,0,pink
1047,2250000.0,5.0,6.0,2.83,8000.0,2,dark purple
1048,309900.0,2.0,1.0,0.06,990.0,0,pink
1049,349900.0,3.0,1.0,0.25,1145.0,0,pink
1050,799900.0,4.0,3.0,0.47,2152.0,0,pink
1051,579900.0,4.0,3.0,0.7,1918.0,0,pink
1052,349000.0,2.0,2.0,0.57,1069.0,0,pink
1053,10000.0,4.0,2.0,8.8,3281.0,0,pink
1054,975000.0,4.0,3.0,0.92,4240.0,2,dark purple
1055,1499900.0,4.0,4.0,0.68,4967.0,2,dark purple
1056,370000.0,3.0,1.0,0.22,998.0,0,pink
1057,499900.0,3.0,2.0,0.34,967.0,0,pink
1058,429999.0,3.0,1.0,0.47,1750.0,0,pink
1059,299900.0,2.0,2.0,0.16,759.0,0,pink
1060,430000.0,3.0,1.0,1.49,1044.0,0,pink
1061,339900.0,3.0,1.0,0.09,1260.0,0,pink
1062,500000.0,4.0,2.0,0.92,1703.0,0,pink
1063,325000.0,2.0,2.0,0.43,1563.0,0,pink
1064,499900.0,3.0,2.0,0.6,1692.0,0,pink
1065,625000.0,3.0,2.0,1.36,1809.0,0,pink
1066,2285000.0,4.0,5.0,17.61,5287.0,2,dark purple
1067,1599000.0,4.0,3.0,2.21,3649.0,2,dark purple
1068,1250000.0,4.0,3.0,0.93,3140.0,2,dark purple
1069,980000.0,4.0,3.0,0.62,2546.0,0,pink
1070,599000.0,3.0,2.0,2.49,3060.0,0,pink
1071,1399999.0,4.0,4.0,6.53,5100.0,2,dark purple
1072,374900.0,3.0,1.0,0.14,1456.0,0,pink
1073,545900.0,4.0,2.0,6.7,1476.0,0,pink
1074,420000.0,5.0,2.0,0.25,1966.0,0,pink
1075,280000.0,3.0,1.0,0.11,1337.0,0,pink
1076,485000.0,3.0,2.0,0.37,2004.0,0,pink
1077,5895000.0,5.0,9.0,6.7,13185.0,1,purple
1078,449000.0,3.0,2.0,0.34,1788.0,0,pink
1079,615000.0,2.0,2.0,0.13,1644.0,0,pink
1080,675900.0,4.0,3.0,0.37,3000.0,0,pink
1081,5900000.0,7.0,8.0,6.3,9986.0,1,purple
1082,1039000.0,4.0,3.0,3.91,3470.0,2,dark purple
1083,455900.0,4.0,3.0,0.34,1170.0,0,pink
1084,575000.0,3.0,2.0,5.05,1672.0,0,pink
1085,4595000.0,6.0,6.0,1.04,7412.0,1,purple
1086,429000.0,3.0,1.0,0.37,1471.0,0,pink
1087,500000.0,5.0,2.0,0.29,2200.0,0,pink
1088,1149000.0,5.0,4.0,1.27,4105.0,2,dark purple
1089,349000.0,3.0,2.0,14.0,1545.0,0,pink
1090,499000.0,4.0,2.0,0.66,2085.0,0,pink
1091,379900.0,2.0,1.0,0.28,1140.0,0,pink
1092,3595000.0,6.0,4.0,0.89,5059.0,2,dark purple
1093,2995000.0,5.0,5.0,0.48,6164.0,2,dark purple
1094,459900.0,4.0,1.0,0.48,1800.0,0,pink
1095,379900.0,3.0,2.0,0.26,1202.0,0,pink
1096,379900.0,3.0,1.0,0.44,1667.0,0,pink
1097,499500.0,3.0,1.0,0.63,1198.0,0,pink
1098,1700000.0,4.0,5.0,0.92,4178.0,2,dark purple
1099,2195000.0,4.0,5.0,0.75,3252.0,2,dark purple
1100,474900.0,4.0,2.0,0.26,1894.0,0,pink
1101,449900.0,3.0,1.0,0.48,1417.0,0,pink
1102,749900.0,3.0,3.0,0.92,3170.0,0,pink
1103,475000.0,2.0,1.0,0.23,809.0,0,pink
1104,250000.0,2.0,1.0,0.29,739.0,0,pink
1105,599900.0,3.0,3.0,1.07,1562.0,0,pink
1106,525000.0,3.0,2.0,0.3,1732.0,0,pink
1107,429900.0,3.0,1.0,0.17,1044.0,0,pink
1108,1049900.0,4.0,3.0,0.92,3610.0,2,dark purple
1109,699000.0,5.0,3.0,2.5,3088.0,2,dark purple
1110,649900.0,3.0,3.0,1.8,2641.0,0,pink
1111,595000.0,4.0,2.0,0.39,2292.0,0,pink
1112,450000.0,4.0,2.0,1.1,2241.0,0,pink
1113,699900.0,3.0,3.0,0.39,2914.0,0,pink
1114,850000.0,4.0,2.0,0.18,1876.0,0,pink
1115,389900.0,3.0,1.0,0.29,1152.0,0,pink
1116,799000.0,4.0,4.0,0.29,3722.0,2,dark purple
1117,535000.0,3.0,2.0,0.34,1968.0,0,pink
1118,725000.0,3.0,3.0,0.32,2288.0,0,pink
1119,649900.0,4.0,3.0,0.37,2255.0,0,pink
1120,399900.0,3.0,1.0,0.09,1402.0,0,pink
1121,835000.0,4.0,3.0,0.72,2855.0,0,pink
1122,650000.0,1.0,1.0,0.02,688.0,0,pink
1123,739000.0,2.0,1.0,0.03,1250.0,0,pink
1124,1200000.0,9.0,3.0,0.09,3204.0,2,dark purple
1125,3700000.0,7.0,7.0,0.81,8542.0,1,purple
1126,1659000.0,4.0,3.0,0.17,2900.0,2,dark purple
1127,2250000.0,5.0,5.0,0.37,5677.0,2,dark purple
1128,1250000.0,4.0,3.0,2.01,3279.0,2,dark purple
1129,565000.0,3.0,3.0,0.23,1722.0,0,pink
1130,499000.0,6.0,3.0,0.08,3300.0,2,dark purple
1131,498000.0,7.0,4.0,0.22,2484.0,2,dark purple
1132,389999.0,4.0,2.0,0.12,1071.0,0,pink
1133,609900.0,6.0,4.0,0.14,2128.0,2,dark purple
1134,460000.0,3.0,2.0,0.1,1087.0,0,pink
1135,6395000.0,6.0,11.0,5.8,18235.0,1,purple
1136,489900.0,3.0,2.0,0.11,1792.0,0,pink
1137,14000000.0,6.0,10.0,1.43,14000.0,1,purple
1138,4999999.0,5.0,4.0,0.04,3737.0,2,dark purple
1139,575000.0,5.0,2.0,0.14,2567.0,0,pink
1140,499000.0,3.0,2.0,0.34,1812.0,0,pink
1141,339800.0,3.0,2.0,1.0,1308.0,0,pink
1142,399900.0,3.0,1.0,0.44,1144.0,0,pink
1143,699900.0,4.0,3.0,0.48,2146.0,0,pink
1144,750000.0,3.0,2.0,2.3,1704.0,0,pink
1145,300000.0,3.0,2.0,0.99,1960.0,0,pink
1146,524900.0,4.0,2.0,0.22,1984.0,0,pink
1147,600000.0,3.0,3.0,0.25,2400.0,0,pink
1148,695000.0,3.0,3.0,0.68,2146.0,0,pink
1149,670000.0,4.0,3.0,0.69,2560.0,0,pink
1150,1400000.0,5.0,5.0,0.98,4618.0,2,dark purple
1151,399900.0,3.0,1.0,0.3,1280.0,0,pink
1152,599900.0,4.0,2.0,0.79,2080.0,0,pink
1153,639900.0,6.0,2.0,0.1,2110.0,2,dark purple
1154,4200000.0,3.0,5.0,0.03,3177.0,2,dark purple
1155,8500000.0,9.0,11.0,2.83,12437.0,1,purple
1156,4995000.0,6.0,7.0,1.26,7801.0,1,purple
1157,7800000.0,6.0,10.0,1.22,19311.0,1,purple
1158,759000.0,4.0,3.0,0.21,2660.0,0,pink
1159,750000.0,2.0,1.0,0.02,862.0,0,pink
1160,15300000.0,7.0,7.0,0.64,5709.0,1,purple
1161,4800000.0,5.0,7.0,0.66,5922.0,1,purple
1162,1500000.0,5.0,5.0,0.28,2952.0,2,dark purple
1163,5850000.0,5.0,6.0,1.37,7500.0,1,purple
1164,1800000.0,7.0,6.0,0.24,3732.0,2,dark purple
1165,3750000.0,2.0,3.0,0.04,1905.0,0,pink
1166,798000.0,4.0,2.0,0.04,1319.0,0,pink
1167,575000.0,1.0,2.0,17.48,899.0,0,pink
1168,859999.0,4.0,3.0,0.19,2411.0,0,pink
1169,5800000.0,6.0,5.0,0.13,5432.0,2,dark purple
1170,3250000.0,3.0,3.0,0.05,2323.0,0,pink
1171,2200000.0,2.0,2.0,0.23,1339.0,0,pink
1172,3245000.0,3.0,3.0,0.44,2556.0,0,pink
1173,679000.0,1.0,1.0,0.01,519.0,0,pink
1174,741500.0,2.0,2.0,0.03,1296.0,0,pink
1175,699000.0,4.0,2.0,0.03,1192.0,0,pink
1176,849900.0,2.0,2.0,0.05,1450.0,0,pink
1177,760000.0,4.0,3.0,0.58,2716.0,0,pink
1178,2495000.0,8.0,7.0,2.27,9017.0,1,purple
1179,3250000.0,3.0,2.0,0.05,2200.0,0,pink
1180,4399000.0,5.0,5.0,0.13,4973.0,2,dark purple
1181,850000.0,2.0,2.0,1.0,1226.0,0,pink
1182,1849900.0,4.0,3.0,0.31,2800.0,2,dark purple
1183,479000.0,2.0,2.0,0.23,738.0,0,pink
1184,1329990.0,4.0,2.0,0.07,1380.0,0,pink
1185,2890000.0,11.0,6.0,0.14,4386.0,2,dark purple
1186,4495000.0,7.0,8.0,0.43,6383.0,1,purple
1187,1235000.0,3.0,3.0,0.05,3300.0,0,pink
1188,1080000.0,5.0,3.0,0.07,2349.0,2,dark purple
1189,649000.0,1.0,1.0,0.01,620.0,0,pink
1190,1425000.0,8.0,6.0,0.17,3653.0,2,dark purple
1191,1100000.0,3.0,3.0,0.06,1836.0,0,pink
1192,1299000.0,6.0,3.0,0.07,3357.0,2,dark purple
1193,1799000.0,7.0,3.0,0.06,2340.0,2,dark purple
1194,1250000.0,2.0,1.0,0.06,1120.0,0,pink
1195,1049900.0,4.0,1.0,0.03,1400.0,0,pink
1196,624900.0,1.0,1.0,0.02,908.0,0,pink
1197,4499000.0,5.0,6.0,0.74,6119.0,2,dark purple
1198,1525000.0,4.0,3.0,0.26,2868.0,2,dark purple
1199,3199000.0,8.0,6.0,0.11,5217.0,2,dark purple
1200,3999900.0,5.0,7.0,0.36,7445.0,1,purple
1201,4350000.0,7.0,5.0,0.18,5055.0,2,dark purple
1202,629900.0,5.0,3.0,0.11,3200.0,2,dark purple
1203,949900.0,6.0,4.0,0.17,3808.0,2,dark purple
1204,787787.0,2.0,1.0,0.02,884.0,0,pink
1205,449000.0,2.0,1.0,0.01,649.0,0,pink
1206,1200000.0,4.0,3.0,0.46,3736.0,2,dark purple
1207,789888.0,6.0,2.0,0.12,2152.0,2,dark purple
1208,595000.0,2.0,1.0,4.04,959.0,0,pink
1209,999999.0,4.0,3.0,0.57,2375.0,0,pink
1210,1550000.0,4.0,3.0,0.09,1942.0,0,pink
1211,3350000.0,3.0,3.0,0.05,2220.0,0,pink
1212,2499000.0,12.0,6.0,0.1,4473.0,2,dark purple
1213,549900.0,2.0,1.0,1.73,731.0,0,pink
1214,7500000.0,4.0,6.0,1.57,8614.0,1,purple
1215,3550000.0,6.0,8.0,0.07,4514.0,2,dark purple
1216,1500000.0,3.0,4.0,0.26,2654.0,0,pink
1217,829000.0,2.0,2.0,17.48,1285.0,0,pink
1218,4500000.0,6.0,6.0,0.41,5429.0,2,dark purple
1219,928000.0,3.0,2.0,0.08,1005.0,0,pink
1220,435000.0,3.0,1.0,0.05,952.0,0,pink
1221,1025000.0,2.0,2.0,0.03,1643.0,0,pink
1222,9500000.0,7.0,8.0,0.86,9500.0,1,purple
1223,949900.0,3.0,2.0,0.38,2230.0,0,pink
1224,2399000.0,5.0,5.0,0.4,5353.0,2,dark purple
1225,1250000.0,7.0,4.0,0.11,3373.0,2,dark purple
1226,734900.0,4.0,2.0,0.25,2241.0,0,pink
1227,579000.0,4.0,1.0,0.03,1266.0,0,pink
1228,680000.0,3.0,2.0,0.39,1946.0,0,pink
1229,849000.0,5.0,2.0,0.11,2571.0,0,pink
1230,944900.0,5.0,2.0,0.07,2550.0,0,pink
1231,3750000.0,5.0,4.0,0.4,4433.0,2,dark purple
1232,659000.0,2.0,1.0,0.11,1217.0,0,pink
1233,499900.0,5.0,2.0,0.05,1598.0,0,pink
1234,8850000.0,7.0,9.0,0.99,9300.0,1,purple
1235,579000.0,1.0,1.0,0.02,659.0,0,pink
1236,2500000.0,4.0,4.0,0.04,3000.0,2,dark purple
1237,639900.0,3.0,1.0,0.2,1600.0,0,pink
1238,719900.0,4.0,2.0,0.38,2218.0,0,pink
1239,869000.0,3.0,2.0,0.23,1980.0,0,pink
1240,589000.0,2.0,2.0,0.13,1035.0,0,pink
1241,705000.0,4.0,2.0,0.07,1856.0,0,pink
1242,985000.0,9.0,3.0,0.11,3864.0,2,dark purple
1243,809999.0,3.0,2.0,0.09,1470.0,0,pink
1244,745900.0,3.0,3.0,0.23,2765.0,0,pink
1245,699000.0,5.0,2.0,0.08,2624.0,0,pink
1246,719900.0,4.0,2.0,0.07,2159.0,0,pink
1247,3500000.0,5.0,5.0,0.52,3913.0,2,dark purple
1248,6000000.0,7.0,6.0,0.52,9326.0,1,purple
1249,4950000.0,5.0,5.0,0.05,4318.0,2,dark purple
1250,14000000.0,7.0,11.0,0.29,9080.0,1,purple
1251,989900.0,3.0,2.0,0.13,2759.0,0,pink
1252,500000.0,2.0,2.0,0.09,1286.0,0,pink
1253,1699000.0,4.0,3.0,0.23,2957.0,2,dark purple
1254,495000.0,2.0,1.0,0.05,908.0,0,pink
1255,1799000.0,5.0,4.0,0.3,3129.0,2,dark purple
1256,1349900.0,9.0,3.0,0.11,3171.0,2,dark purple
1257,2500000.0,3.0,3.0,0.14,2200.0,0,pink
1258,3100000.0,6.0,5.0,0.19,4357.0,2,dark purple
1259,599900.0,3.0,2.0,0.03,1612.0,0,pink
1260,699900.0,4.0,2.0,0.08,2176.0,0,pink
1261,899900.0,6.0,2.0,0.06,2424.0,2,dark purple
1262,699500.0,6.0,3.0,0.06,2704.0,2,dark purple
1263,1999900.0,4.0,5.0,0.28,3431.0,2,dark purple
1264,8250000.0,3.0,4.0,0.07,2864.0,2,dark purple
1265,895000.0,4.0,2.0,0.13,1924.0,0,pink
1266,1365000.0,3.0,2.0,0.02,1070.0,0,pink
1267,2900000.0,5.0,5.0,2.3,3531.0,2,dark purple
1268,1650000.0,3.0,4.0,3.33,3146.0,2,dark purple
1269,1750000.0,4.0,4.0,0.93,2220.0,2,dark purple
1270,514900.0,4.0,2.0,0.34,1472.0,0,pink
1271,499900.0,2.0,1.0,1.0,714.0,0,pink
1272,629000.0,3.0,2.0,0.35,1800.0,0,pink
1273,889900.0,4.0,3.0,0.76,2486.0,0,pink
1274,1089000.0,4.0,4.0,0.25,3131.0,2,dark purple
1275,1995000.0,4.0,3.0,0.03,3126.0,2,dark purple
1276,399000.0,1.0,1.0,0.01,578.0,0,pink
1277,749900.0,3.0,2.0,0.07,1800.0,0,pink
1278,1675000.0,6.0,3.0,0.08,3231.0,2,dark purple
1279,1179000.0,6.0,3.0,0.33,3236.0,2,dark purple
1280,799000.0,5.0,2.0,0.09,2080.0,0,pink
1281,599000.0,2.0,1.0,0.02,875.0,0,pink
1282,599900.0,3.0,2.0,1.18,1644.0,0,pink
1283,650000.0,3.0,3.0,0.22,1772.0,0,pink
1284,575000.0,3.0,2.0,0.1,1296.0,0,pink
1285,2795000.0,3.0,3.0,0.01,1941.0,0,pink
1286,596000.0,2.0,1.0,0.02,935.0,0,pink
1287,2099000.0,6.0,3.0,0.12,2907.0,2,dark purple
1288,369900.0,2.0,2.0,0.0,1023.0,0,pink
1289,695000.0,3.0,2.0,0.47,1705.0,0,pink
1290,3995000.0,5.0,4.0,0.03,3300.0,2,dark purple
1291,1699000.0,4.0,4.0,0.98,5372.0,2,dark purple
1292,430000.0,1.0,1.0,0.02,755.0,0,pink
1293,529900.0,2.0,2.0,0.02,811.0,0,pink
1294,619900.0,2.0,1.0,0.03,1138.0,0,pink
1295,535000.0,2.0,2.0,0.02,777.0,0,pink
1296,499900.0,1.0,1.0,0.38,840.0,0,pink
1297,475000.0,1.0,1.0,0.26,740.0,0,pink
1298,6250000.0,5.0,6.0,0.12,5300.0,1,purple
1299,549900.0,3.0,2.0,0.17,1470.0,0,pink
1300,599900.0,3.0,2.0,1.88,1692.0,0,pink
1301,699900.0,4.0,3.0,0.21,1904.0,0,pink
1302,1149000.0,5.0,4.0,0.24,2978.0,2,dark purple
1303,1249000.0,3.0,3.0,0.03,1864.0,0,pink
1304,1450000.0,2.0,2.0,0.16,2452.0,0,pink
1305,534900.0,1.0,1.0,0.02,942.0,0,pink
1306,3399000.0,5.0,6.0,0.38,7103.0,2,dark purple
1307,549000.0,1.0,1.0,0.02,724.0,0,pink
1308,529900.0,2.0,2.0,1.0,1226.0,0,pink
1309,468000.0,1.0,1.0,0.02,700.0,0,pink
1310,899000.0,4.0,3.0,0.21,2916.0,0,pink
1311,599000.0,2.0,2.0,1.0,1168.0,0,pink
1312,675000.0,3.0,2.0,1.14,1685.0,0,pink
1313,455000.0,1.0,1.0,4.46,960.0,0,pink
1314,869000.0,2.0,1.0,0.02,750.0,0,pink
1315,859000.0,1.0,1.0,0.02,987.0,0,pink
1316,759000.0,2.0,2.0,0.03,1216.0,0,pink
1317,2595000.0,5.0,7.0,0.19,5016.0,2,dark purple
1318,605000.0,3.0,2.0,0.66,1983.0,0,pink
1319,699000.0,3.0,2.0,0.12,1656.0,0,pink
1320,599000.0,2.0,1.0,0.08,890.0,0,pink
1321,1699000.0,4.0,4.0,0.2,3229.0,2,dark purple
1322,819000.0,3.0,3.0,0.11,2240.0,0,pink
1323,10999999.0,6.0,10.0,0.81,9945.0,1,purple
1324,1250000.0,3.0,3.0,0.57,2719.0,0,pink
1325,1849000.0,4.0,4.0,0.33,3278.0,2,dark purple
1326,1899000.0,5.0,3.0,0.28,3371.0,2,dark purple
1327,3595000.0,6.0,5.0,0.34,5160.0,2,dark purple
1328,460000.0,2.0,1.0,0.02,828.0,0,pink
1329,824900.0,2.0,2.0,0.12,1334.0,0,pink
1330,979000.0,5.0,4.0,0.4,2900.0,2,dark purple
1331,1599000.0,4.0,3.0,0.02,2170.0,0,pink
1332,879000.0,4.0,3.0,0.1,2160.0,0,pink
1333,899000.0,1.0,2.0,0.02,1001.0,0,pink
1334,1380000.0,4.0,3.0,0.14,3000.0,2,dark purple
1335,2750000.0,6.0,6.0,0.32,5224.0,2,dark purple
1336,1875000.0,4.0,4.0,0.23,2172.0,2,dark purple
1337,849000.0,3.0,2.0,0.09,1710.0,0,pink
1338,1065000.0,2.0,2.0,0.01,1250.0,0,pink
1339,2349000.0,4.0,4.0,0.3,4147.0,2,dark purple
1340,535000.0,1.0,1.0,0.02,833.0,0,pink
1341,650000.0,4.0,1.0,0.14,1656.0,0,pink
1342,1999000.0,2.0,2.0,0.03,1160.0,0,pink
1343,5750000.0,5.0,6.0,1.25,6348.0,1,purple
1344,725000.0,2.0,2.0,0.18,1072.0,0,pink
1345,589000.0,2.0,2.0,1.0,1347.0,0,pink
1346,679000.0,1.0,1.0,0.02,1088.0,0,pink
1347,1200000.0,6.0,3.0,0.07,2270.0,2,dark purple
1348,1695000.0,2.0,2.0,0.03,1225.0,0,pink
1349,599000.0,1.0,1.0,0.02,923.0,0,pink
1350,2850000.0,5.0,5.0,0.23,5228.0,2,dark purple
1351,2425000.0,3.0,2.0,0.04,1752.0,0,pink
1352,1850000.0,4.0,4.0,0.37,3961.0,2,dark purple
1353,2100000.0,5.0,5.0,0.28,4403.0,2,dark purple
1354,2550000.0,6.0,4.0,0.17,3025.0,2,dark purple
1355,889900.0,5.0,4.0,0.77,2973.0,2,dark purple
1356,829900.0,3.0,3.0,0.21,2179.0,0,pink
1357,1495000.0,3.0,3.0,0.12,1920.0,0,pink
1358,1689000.0,6.0,4.0,0.46,7403.0,2,dark purple
1359,859900.0,5.0,2.0,0.06,1878.0,0,pink
1360,1799000.0,4.0,4.0,0.21,3850.0,2,dark purple
1361,869900.0,4.0,3.0,0.23,3635.0,2,dark purple
1362,479900.0,3.0,2.0,0.23,1292.0,0,pink
1363,557900.0,3.0,2.0,0.24,1696.0,0,pink
1364,949900.0,4.0,3.0,1.01,3254.0,2,dark purple
1365,419900.0,2.0,2.0,0.0,1240.0,0,pink
1366,879000.0,3.0,3.0,0.14,2146.0,0,pink
1367,849000.0,4.0,3.0,0.11,2182.0,0,pink
1368,849000.0,3.0,2.0,0.15,1955.0,0,pink
1369,590000.0,3.0,1.0,0.02,1024.0,0,pink
1370,429900.0,2.0,1.0,1.0,843.0,0,pink
1371,2295000.0,2.0,2.0,0.03,1390.0,0,pink
1372,569900.0,3.0,2.0,0.46,1751.0,0,pink
1373,799900.0,4.0,3.0,0.38,2168.0,0,pink
1374,635000.0,2.0,2.0,0.11,1432.0,0,pink
1375,899000.0,4.0,2.0,0.15,1925.0,0,pink
1376,639000.0,3.0,2.0,0.11,1419.0,0,pink
1377,899000.0,4.0,2.0,0.13,2293.0,0,pink
1378,1750000.0,3.0,3.0,0.03,2312.0,0,pink
1379,1150000.0,1.0,1.0,0.02,825.0,0,pink
1380,2190000.0,5.0,3.0,0.05,2763.0,2,dark purple
1381,2299000.0,3.0,3.0,0.1,2543.0,0,pink
1382,489900.0,3.0,2.0,2.26,1462.0,0,pink
1383,899000.0,4.0,2.0,0.18,2869.0,0,pink
1384,725000.0,3.0,2.0,0.3,1561.0,0,pink
1385,875000.0,4.0,3.0,0.15,2250.0,0,pink
1386,549000.0,2.0,1.0,0.04,966.0,0,pink
1387,679900.0,3.0,2.0,0.09,1344.0,0,pink
1388,899999.0,3.0,2.0,0.24,1290.0,0,pink
1389,2195000.0,5.0,4.0,0.25,3329.0,2,dark purple
1390,525000.0,1.0,1.0,0.32,540.0,0,pink
1391,429900.0,3.0,1.0,0.06,1236.0,0,pink
1392,849900.0,4.0,2.0,0.12,2052.0,0,pink
1393,849900.0,3.0,3.0,0.36,2510.0,0,pink
1394,719000.0,3.0,2.0,0.54,2054.0,0,pink
1395,639000.0,3.0,2.0,0.19,1871.0,0,pink
1396,789000.0,2.0,1.0,0.02,1004.0,0,pink
1397,619900.0,3.0,1.0,0.18,1390.0,0,pink
1398,749900.0,3.0,2.0,0.07,2098.0,0,pink
1399,1098306.0,4.0,3.0,0.27,2838.0,0,pink
