,price,bed,bath,acre_lot,city,zip_code,house_size,sold_date
200079,2249000.0,5.0,8.0,1.3,Barnstable,2655.0,4350.0,1999-04-30
200081,599000.0,3.0,2.0,0.57,Marstons Mills,2648.0,1409.0,1987-11-30
200085,735000.0,3.0,4.0,0.34,Mashpee,2649.0,2244.0,2004-10-01
200087,669000.0,3.0,2.0,0.11,Sandwich,2563.0,1364.0,1991-06-24
200089,839000.0,3.0,1.0,0.19,Popponesset,2649.0,864.0,1992-09-08
200090,709900.0,3.0,1.0,1.66,Marstons Mills,2648.0,1140.0,1991-07-01
200094,579000.0,4.0,2.0,0.46,Forestdale,2644.0,2143.0,2005-09-29
200102,690000.0,2.0,3.0,0.23,Marstons Mills,2648.0,2070.0,2001-06-27
200106,895000.0,3.0,2.0,0.32,Osterville,2655.0,1200.0,2009-10-30
200150,499000.0,3.0,2.0,0.83,West Barnstable,2668.0,1346.0,1993-01-29
200154,550000.0,3.0,2.0,0.67,Mashpee,2649.0,1444.0,1990-10-25
200156,649900.0,3.0,3.0,0.53,Centerville,2632.0,2151.0,1987-10-29
200159,479900.0,2.0,2.0,0.57,Centerville,2632.0,1008.0,2008-12-12
200166,985000.0,3.0,3.0,0.44,New Seabury,2649.0,2225.0,2002-05-03
200181,419000.0,3.0,1.0,0.48,Sandwich,2644.0,1489.0,2001-09-14
200183,499000.0,3.0,2.0,0.52,Forestdale,2644.0,1428.0,2004-11-04
200189,599900.0,4.0,2.0,0.6,Mashpee,2649.0,1496.0,1990-01-08
200191,2999000.0,4.0,4.0,0.95,Sandwich,2563.0,4500.0,2004-11-05
200192,550000.0,3.0,2.0,0.44,Mashpee,2649.0,1428.0,1994-09-02
200196,645000.0,3.0,3.0,0.36,Marstons Mills,2648.0,1940.0,1988-08-19
200207,1150000.0,3.0,3.0,0.44,Sandwich,2563.0,2973.0,2004-06-28
200211,2000000.0,4.0,4.0,7.9,Mashpee,2649.0,2900.0,1999-06-01
200231,659000.0,3.0,3.0,0.49,Marstons Mills,2648.0,2337.0,2005-05-27
200239,599000.0,3.0,2.0,1.44,Sandwich,2563.0,1804.0,2002-07-15
200243,655000.0,3.0,3.0,0.49,Barnstable,2632.0,2048.0,1999-08-31
200250,839500.0,3.0,2.0,0.15,Mashpee,2649.0,812.0,2004-01-21
200274,739000.0,4.0,3.0,0.96,Sandwich,2563.0,2531.0,2007-05-03
200326,1349000.0,4.0,4.0,0.72,Mattapoisett,2739.0,4485.0,2003-02-28
200855,6950000.0,7.0,7.0,1.34,Vineyard Haven,2568.0,6476.0,2000-06-30
200911,8795000.0,6.0,8.0,0.82,Mashpee,2649.0,4884.0,1991-11-01
200917,5750000.0,6.0,9.0,7.39,Tisbury,2568.0,5548.0,1998-09-16
200925,3195000.0,4.0,3.0,3.28,West Tisbury,2575.0,4200.0,2008-06-19
200929,4800000.0,5.0,4.0,2.96,Vineyard Haven,2568.0,3198.0,2006-11-16
200938,699000.0,2.0,1.0,0.55,Fairhaven,2719.0,423.0,2012-11-05
200956,1650000.0,1.0,2.0,0.18,New Seabury,2649.0,1046.0,2005-11-30
200959,3100000.0,4.0,7.0,2.2,Osterville,2655.0,5700.0,2007-09-28
200960,693000.0,1.0,1.0,0.68,Vineyard Haven,2568.0,544.0,2022-05-03
200982,699900.0,3.0,2.0,0.75,Osterville,2655.0,1660.0,2003-09-29
200997,825000.0,3.0,2.0,0.51,Vineyard Haven,2568.0,1534.0,1999-03-19
201013,1395000.0,3.0,2.0,0.55,Osterville,2655.0,1794.0,1997-12-31
201021,645000.0,3.0,3.0,0.34,Centerville,2632.0,1872.0,1992-08-28
201023,799900.0,3.0,2.0,0.51,Osterville,2655.0,1460.0,1999-05-04
201029,600000.0,4.0,2.0,0.46,Centerville,2632.0,2050.0,1999-06-25
201033,690000.0,3.0,2.0,0.71,Centerville,2632.0,1802.0,1995-12-18
201035,665000.0,3.0,2.0,0.62,Centerville,2632.0,1544.0,2009-12-21
201048,1160000.0,4.0,2.0,0.3,Vineyard Haven,2568.0,1808.0,2022-05-13
201054,4125000.0,5.0,6.0,0.53,Barnstable,2655.0,5421.0,2006-11-29
201063,385000.0,1.0,2.0,0.13,Centerville,2632.0,912.0,2009-08-24
201066,549900.0,3.0,3.0,0.36,Centerville,2632.0,2136.0,1990-06-01
201084,3750000.0,3.0,5.0,0.43,Mashpee,2649.0,3090.0,1987-06-22
201087,899000.0,3.0,2.0,0.21,Oak Bluffs,2568.0,960.0,2022-05-06
201096,1069000.0,3.0,2.0,0.12,Vineyard Haven,2568.0,1152.0,1998-09-14
201098,2699000.0,4.0,3.0,0.29,Vineyard Haven,2568.0,2200.0,2007-02-28
201104,499900.0,3.0,3.0,0.39,Barnstable,2632.0,1640.0,1992-12-01
201109,8900000.0,5.0,6.0,0.79,New Seabury,2649.0,4569.0,1992-01-28
201119,974900.0,3.0,2.0,0.4,Vineyard Haven,2568.0,1260.0,1997-04-09
201121,1275000.0,3.0,3.0,0.28,Osterville,2655.0,2500.0,2009-11-12
201127,7995000.0,3.0,5.0,1.47,Vineyard Haven,2568.0,4458.0,2006-10-20
201132,1495000.0,3.0,3.0,0.28,Osterville,2655.0,2145.0,1999-02-19
201361,469000.0,2.0,1.0,0.12,West Yarmouth,2673.0,936.0,2005-05-26
201398,279900.0,3.0,1.0,0.29,Hyannis,2601.0,1056.0,2000-02-24
201407,18500000.0,8.0,12.0,6.11,Osterville,2655.0,10027.0,1999-01-15
201466,689000.0,3.0,2.0,1.92,Barnstable,2630.0,1566.0,1996-11-25
201487,499900.0,2.0,2.0,0.14,West Yarmouth,2673.0,1080.0,1991-06-28
201492,374000.0,2.0,3.0,9.0,West Yarmouth,2673.0,1260.0,2002-08-15
201498,2700000.0,4.0,5.0,1.52,Barnstable,2632.0,3309.0,1987-12-01
201500,750000.0,3.0,2.0,0.53,Hyannis,2601.0,1844.0,2003-12-17
201520,1189000.0,3.0,3.0,0.25,West Yarmouth,2673.0,1904.0,1987-07-15
201527,400000.0,2.0,1.0,0.4,West Yarmouth,2673.0,1164.0,2006-12-21
201534,499000.0,2.0,2.0,0.23,Hyannis,2601.0,1032.0,1997-08-28
201547,1850000.0,7.0,8.0,1.86,Barnstable,2630.0,4519.0,2004-08-05
201570,444000.0,3.0,2.0,0.23,West Yarmouth,2673.0,2440.0,2022-03-07
201577,427000.0,2.0,2.0,0.47,Hyannis,2601.0,1295.0,2004-04-15
201580,550000.0,2.0,2.0,0.51,Hyannis,2601.0,1512.0,2006-10-27
201582,499000.0,3.0,2.0,0.34,Hyannis,2601.0,1296.0,1996-06-28
201598,650000.0,3.0,3.0,0.52,Hyannis,2601.0,1782.0,1996-10-10
201620,550000.0,3.0,2.0,0.27,Hyannis,2601.0,2080.0,2000-05-08
201626,799900.0,3.0,3.0,0.47,Centerville,2632.0,2464.0,2008-12-11
201654,350000.0,2.0,2.0,0.35,Yarmouth,2673.0,1060.0,1991-07-29
201657,339900.0,2.0,1.0,0.15,Barnstable,2601.0,844.0,1989-08-01
201664,649000.0,2.0,2.0,0.25,Hyannis,2601.0,2424.0,2001-10-30
201674,369900.0,3.0,1.0,0.2,West Yarmouth,2673.0,864.0,2010-12-01
201676,849900.0,3.0,4.0,0.87,Cummaquid,2675.0,2563.0,2007-08-03
201707,899000.0,3.0,5.0,0.37,Centerville,2632.0,3083.0,1996-07-01
201709,799900.0,3.0,3.0,0.22,Hyannis,2601.0,2222.0,2005-09-06
201738,549000.0,3.0,3.0,0.76,Centerville,2632.0,2127.0,1987-12-15
201744,599800.0,3.0,2.0,0.21,Hyannis,2601.0,2264.0,1988-12-01
201791,499000.0,3.0,1.0,0.23,Hyannis,2601.0,1400.0,2003-02-12
201809,1495000.0,3.0,3.0,0.27,West Yarmouth,2673.0,2476.0,1997-09-19
201810,1295000.0,3.0,2.0,0.57,Centerville,2632.0,2136.0,2005-04-06
201843,2600000.0,3.0,3.0,0.8,Mattapoisett,2739.0,1829.0,2004-04-09
201866,549000.0,3.0,2.0,0.34,Hyannis,2601.0,2372.0,1999-04-14
201882,500000.0,2.0,1.0,0.4,South Yarmouth,2664.0,720.0,1992-03-20
201890,850000.0,3.0,1.0,0.22,Mattapoisett,2739.0,1128.0,2007-09-12
201911,519000.0,3.0,1.0,0.26,West Yarmouth,2673.0,1572.0,2001-05-01
201925,350000.0,2.0,3.0,9.0,West Yarmouth,2673.0,1246.0,2002-07-15
201964,2295000.0,5.0,5.0,0.23,Barnstable,2630.0,2605.0,2000-10-27
201965,399000.0,3.0,1.0,0.23,West Yarmouth,2673.0,768.0,2000-04-28
201969,1199000.0,3.0,3.0,1.03,Barnstable,2630.0,1978.0,2005-10-12
201973,615000.0,3.0,1.0,0.38,Hyannis,2601.0,960.0,2004-02-17
201991,575000.0,3.0,2.0,0.13,Hyannis,2601.0,1458.0,2003-03-28
201998,469000.0,3.0,1.0,0.11,Barnstable,2601.0,1345.0,1998-04-23
202018,679900.0,3.0,2.0,1.0,Centerville,2632.0,1697.0,1994-11-09
202071,376000.0,3.0,3.0,0.09,New Bedford,2746.0,1445.0,1995-03-29
202110,385000.0,6.0,2.0,0.1,New Bedford,2740.0,4299.0,2016-08-30
202146,1350000.0,4.0,3.0,0.23,Fairhaven,2719.0,4167.0,2019-03-14
202156,349900.0,5.0,3.0,0.07,New Bedford,2740.0,2746.0,1993-01-22
202167,1175000.0,3.0,2.0,0.91,Fairhaven,2719.0,2184.0,1998-09-29
202181,349900.0,3.0,2.0,0.15,Fairhaven,2719.0,1516.0,2001-01-02
202227,350000.0,3.0,2.0,0.07,New Bedford,2740.0,1391.0,1997-05-20
202237,300000.0,4.0,2.0,0.06,New Bedford,2740.0,2580.0,2009-08-24
202296,299900.0,4.0,2.0,0.06,New Bedford,2740.0,1855.0,2006-04-21
202320,379900.0,3.0,2.0,0.15,New Bedford,2740.0,2729.0,1998-10-01
202335,780000.0,4.0,3.0,0.2,Fairhaven,2719.0,2488.0,1997-04-16
202341,539900.0,3.0,3.0,0.14,Fairhaven,2719.0,1920.0,2008-03-31
202378,449900.0,6.0,2.0,0.14,New Bedford,2740.0,2428.0,2009-07-22
202405,310000.0,3.0,2.0,0.1,New Bedford,2746.0,1540.0,2007-08-27
202411,409900.0,5.0,3.0,0.09,New Bedford,2740.0,1522.0,2008-12-09
202417,599900.0,8.0,3.0,0.06,New Bedford,2740.0,3156.0,2007-05-30
202430,470000.0,6.0,3.0,0.05,New Bedford,2740.0,2274.0,2003-05-20
202435,649000.0,4.0,2.0,0.12,Fairhaven,2719.0,2160.0,2003-06-24
202448,795000.0,3.0,4.0,0.22,Fairhaven,2719.0,2450.0,1995-08-25
202461,399900.0,6.0,3.0,0.07,New Bedford,2746.0,2872.0,1994-10-31
202463,429900.0,4.0,1.0,0.16,Fairhaven,2719.0,1267.0,2005-07-05
202489,344900.0,8.0,4.0,0.08,New Bedford,2740.0,2701.0,2020-06-19
202491,300000.0,3.0,2.0,0.06,New Bedford,2740.0,1428.0,2003-11-21
202498,298500.0,2.0,1.0,0.09,New Bedford,2745.0,1206.0,2010-06-30
202499,429900.0,3.0,1.0,0.16,Fairhaven,2719.0,1336.0,1988-08-08
202544,249900.0,3.0,1.0,0.06,New Bedford,2740.0,997.0,2008-10-10
202624,4400000.0,4.0,5.0,0.36,Chatham,2633.0,3840.0,1994-08-25
202625,1725000.0,3.0,3.0,0.1,Chatham,2633.0,1564.0,1997-07-22
202633,13600000.0,5.0,7.0,1.68,Chatham,2633.0,5079.0,1995-09-21
202650,4695000.0,7.0,8.0,0.47,Chatham,2633.0,4279.0,1995-08-11
202720,1699000.0,5.0,3.0,1.6,West Tisbury,2575.0,2075.0,2022-05-10
202721,1112000.0,3.0,2.0,1.6,West Tisbury,2575.0,1092.0,1999-07-09
202727,2000000.0,3.0,3.0,1.39,West Tisbury,2575.0,2926.0,2021-07-16
202731,3200000.0,4.0,5.0,3.0,West Tisbury,2575.0,4150.0,2005-06-01
202791,269900.0,3.0,2.0,0.12,New Bedford,2740.0,1351.0,2009-04-02
202857,425000.0,3.0,2.0,0.83,Brewster,2631.0,1368.0,2001-07-06
202858,407000.0,2.0,1.0,0.46,Brewster,2631.0,1244.0,1995-09-22
202904,899000.0,3.0,2.0,0.36,Chatham,2633.0,1681.0,1998-12-21
202909,824900.0,4.0,2.0,0.75,Chatham,2633.0,1868.0,1994-10-28
202914,799000.0,3.0,3.0,0.62,Chatham,2633.0,2082.0,1990-01-26
202917,949000.0,3.0,2.0,0.24,Chatham,2633.0,1372.0,1993-01-06
202930,3949000.0,5.0,6.0,1.01,Chatham,2633.0,5888.0,2006-11-15
202933,1650000.0,4.0,4.0,0.7,Chatham,2633.0,2900.0,2006-11-22
202941,2995000.0,6.0,3.0,0.98,Chatham,2633.0,2794.0,1989-11-15
202964,499000.0,3.0,3.0,0.29,Yarmouth,2664.0,3162.0,2009-01-02
202975,479900.0,2.0,2.0,0.34,South Yarmouth,2664.0,1732.0,1998-08-18
202980,399000.0,2.0,1.0,0.21,West Yarmouth,2673.0,924.0,2003-05-09
202989,499900.0,3.0,1.0,0.14,South Dennis,2660.0,640.0,2006-05-19
202990,440000.0,2.0,2.0,0.2,West Yarmouth,2673.0,1040.0,2006-08-30
202991,849900.0,4.0,3.0,0.34,Yarmouth Port,2675.0,2571.0,2006-06-29
202992,675000.0,3.0,1.0,0.23,Dennis,2638.0,1080.0,1993-11-17
202994,475000.0,2.0,1.0,0.1,Dennis,2639.0,908.0,2004-06-25
202996,623000.0,3.0,2.0,0.29,Yarmouth Port,2675.0,1442.0,2005-04-15
203001,699900.0,4.0,2.0,0.15,Dennis,2639.0,1308.0,1998-06-26
203004,1350000.0,2.0,1.0,0.35,West Dennis,2670.0,1528.0,2004-09-01
203006,475000.0,2.0,2.0,0.14,Dennis,2638.0,1411.0,2005-12-02
203008,1500000.0,13.0,14.0,0.5,Dennis,2638.0,6290.0,2004-04-02
203013,1350000.0,4.0,3.0,0.32,Dennis,2638.0,3633.0,2001-06-29
203024,3800000.0,4.0,5.0,0.35,Dennis,2638.0,4360.0,2002-06-11
203033,468000.0,2.0,1.0,0.19,Dennis Port,2639.0,784.0,2006-01-31
203048,825000.0,3.0,3.0,0.18,Dennis,2639.0,2116.0,1996-05-21
203049,399000.0,2.0,1.0,0.19,Dennis Port,2639.0,792.0,2022-03-18
203050,525000.0,2.0,2.0,0.32,Dennis Port,2639.0,804.0,2002-10-15
203051,545000.0,2.0,1.0,0.15,Dennis Port,2639.0,704.0,1998-10-30
203053,599000.0,5.0,2.0,0.4,Dennis Port,2639.0,1468.0,2000-11-02
203056,749000.0,2.0,1.0,0.26,Dennis Port,2639.0,720.0,2007-07-31
203058,495000.0,3.0,2.0,0.15,Dennis Port,2639.0,982.0,2009-11-19
203082,3995000.0,6.0,7.0,1.18,East Dennis,2641.0,4863.0,1998-01-02
203151,769000.0,3.0,2.0,0.73,Eastham,2642.0,1872.0,1994-01-31
203152,740000.0,3.0,3.0,0.46,Eastham,2642.0,2018.0,2004-09-14
203153,769000.0,3.0,3.0,0.54,Eastham,2642.0,2130.0,1987-06-22
203154,679000.0,2.0,2.0,0.6,Eastham,2642.0,1404.0,1994-07-06
203155,599000.0,3.0,1.0,0.21,Eastham,2642.0,952.0,2004-10-01
203156,650000.0,3.0,2.0,1.11,Eastham,2642.0,1717.0,1984-07-30
203158,1398000.0,3.0,4.0,0.59,Eastham,2642.0,2689.0,1999-10-28
203160,789000.0,4.0,2.0,0.46,Eastham,2642.0,2309.0,1991-04-30
203161,699000.0,3.0,2.0,0.86,Eastham,2642.0,1656.0,1997-04-25
203165,1125000.0,4.0,4.0,0.51,Eastham,2642.0,2306.0,1994-05-16
203166,849000.0,4.0,2.0,0.67,Eastham,2642.0,1728.0,2009-05-15
203168,1625000.0,4.0,4.0,1.23,Eastham,2642.0,4278.0,2006-12-06
203169,950000.0,4.0,2.0,0.63,Eastham,2642.0,2066.0,2007-06-22
203193,550000.0,2.0,1.0,0.4,Orleans,2653.0,556.0,2007-06-06
203194,639900.0,3.0,2.0,0.48,Brewster,2631.0,1687.0,1997-04-14
203200,899000.0,4.0,4.0,0.39,Orleans,2653.0,2394.0,2008-06-09
203202,899900.0,3.0,2.0,0.93,Harwich,2645.0,1906.0,2002-11-01
203205,1300000.0,4.0,3.0,0.7,Wellfleet,2667.0,3405.0,1999-03-12
203403,415000.0,3.0,3.0,0.11,New Bedford,2746.0,2518.0,2001-06-28
203442,190000.0,2.0,1.0,0.2,South Yarmouth,2664.0,1040.0,2002-05-01
203483,360000.0,2.0,2.0,0.17,South Dennis,2660.0,1040.0,2009-10-02
203487,539900.0,3.0,4.0,0.3,South Yarmouth,2664.0,2316.0,2003-02-14
203489,575000.0,3.0,3.0,0.59,West Yarmouth,2673.0,2051.0,1996-06-04
203490,367500.0,2.0,1.0,0.22,West Yarmouth,2673.0,1056.0,2004-11-03
203507,895000.0,6.0,5.0,0.59,Yarmouth Port,2675.0,3636.0,2005-08-15
203510,1395000.0,3.0,2.0,0.14,South Yarmouth,2664.0,2030.0,1993-10-07
203544,965000.0,2.0,2.0,0.43,Brewster,2631.0,2509.0,2007-05-17
203552,1200000.0,4.0,3.0,1.8,Brewster,2631.0,1404.0,1995-08-22
203555,929900.0,4.0,4.0,0.39,South Yarmouth,2664.0,3332.0,2007-04-17
203565,425000.0,2.0,1.0,0.15,South Yarmouth,2664.0,1172.0,1995-11-03
203568,425000.0,2.0,1.0,0.23,South Yarmouth,2664.0,1270.0,2003-04-11
203573,439000.0,2.0,1.0,0.17,South Yarmouth,2664.0,848.0,2009-05-01
203580,479900.0,2.0,1.0,0.23,South Yarmouth,2664.0,864.0,2003-09-18
203582,750000.0,3.0,3.0,0.53,Yarmouth Port,2675.0,2312.0,1989-11-10
203607,175000.0,2.0,2.0,200.0,Yarmouth Port,2675.0,1092.0,2002-06-05
203611,290000.0,2.0,1.0,0.24,South Yarmouth,2664.0,936.0,2004-07-08
203627,695000.0,5.0,2.0,1.01,Yarmouth Port,2675.0,1705.0,2007-09-14
203635,525000.0,2.0,2.0,0.22,South Yarmouth,2664.0,1172.0,2005-11-15
203643,1200000.0,3.0,2.0,0.98,South Yarmouth,2664.0,1609.0,1989-08-31
203649,399900.0,3.0,2.0,0.23,South Yarmouth,2664.0,1272.0,1994-04-04
203659,550000.0,3.0,3.0,0.36,South Yarmouth,2664.0,1752.0,1988-12-15
203662,550000.0,4.0,3.0,0.28,Yarmouth Port,2675.0,2250.0,1997-07-31
203664,430000.0,3.0,2.0,0.46,West Yarmouth,2673.0,1376.0,1994-09-19
203665,724900.0,4.0,2.0,0.27,South Dennis,2660.0,2946.0,2002-07-18
203675,1950000.0,4.0,4.0,0.84,West Dennis,2670.0,3393.0,2020-11-04
203681,699000.0,3.0,1.0,0.17,West Dennis,2670.0,924.0,2001-04-19
203696,465000.0,2.0,2.0,0.32,South Yarmouth,2664.0,1563.0,2005-02-02
203714,385000.0,2.0,1.0,0.11,West Yarmouth,2673.0,848.0,2001-12-28
203720,1050000.0,3.0,3.0,0.46,Yarmouth Port,2675.0,3500.0,2000-05-22
203723,599900.0,2.0,2.0,0.18,West Dennis,2670.0,1002.0,1991-01-22
203728,620000.0,6.0,4.0,0.17,West Dennis,2670.0,2058.0,1993-01-22
203739,1795000.0,5.0,5.0,0.65,Orleans,2653.0,3615.0,2001-06-14
203774,775000.0,4.0,3.0,1.04,Orleans,2653.0,2169.0,2000-09-29
203783,1849900.0,4.0,4.0,1.1,North Chatham,2650.0,2421.0,1993-12-21
203789,1750000.0,6.0,8.0,1.35,Harwich Port,2646.0,6212.0,2003-04-17
203790,1895000.0,4.0,4.0,0.92,Orleans,2653.0,3165.0,1997-02-21
203812,410000.0,3.0,2.0,0.34,Harwich,2645.0,1848.0,2003-01-17
203816,299900.0,2.0,2.0,1.94,Harwich Port,2646.0,1157.0,2006-10-06
203819,699000.0,2.0,1.0,0.2,South Chatham,2659.0,992.0,1998-12-18
203826,497000.0,2.0,2.0,0.89,Orleans,2653.0,886.0,2015-11-10
203829,995000.0,3.0,3.0,0.22,South Chatham,2659.0,2252.0,2001-04-05
203834,1695000.0,4.0,3.0,1.2,Harwich,2645.0,3650.0,2007-07-31
203840,3795000.0,4.0,7.0,0.87,North Chatham,2650.0,5837.0,2003-08-27
203846,5500000.0,5.0,5.0,2.15,Orleans,2653.0,4515.0,2006-05-08
203848,2975000.0,4.0,5.0,1.04,Orleans,2653.0,3700.0,1988-10-17
203855,297000.0,2.0,2.0,12.58,Orleans,2653.0,1040.0,2010-04-29
203859,545000.0,3.0,2.0,0.39,Harwich,2645.0,1192.0,1999-09-07
203860,700000.0,2.0,3.0,0.33,South Chatham,2659.0,1040.0,2001-02-26
203864,469900.0,2.0,1.0,0.26,Harwich,2645.0,1048.0,2002-10-08
203866,12000000.0,9.0,10.0,10.1,Orleans,2653.0,11657.0,1996-09-24
203867,579000.0,3.0,2.0,0.34,East Harwich,2645.0,1416.0,2003-12-01
203869,649000.0,3.0,1.0,0.46,Orleans,2653.0,1054.0,2003-01-13
203876,785000.0,3.0,2.0,0.93,Harwich,2645.0,1928.0,2008-07-02
203880,875000.0,3.0,2.0,0.28,Harwich Port,2646.0,1777.0,2020-08-24
203883,975000.0,3.0,2.0,0.22,West Harwich,2671.0,1618.0,1991-10-31
203903,659000.0,4.0,2.0,0.41,Harwich,2645.0,1596.0,2002-05-10
203915,629000.0,3.0,2.0,0.35,Harwich,2645.0,1246.0,2002-03-01
203918,640000.0,3.0,2.0,0.37,Brewster,2631.0,1530.0,2009-08-21
203920,2350000.0,3.0,5.0,0.34,South Chatham,2659.0,4180.0,1987-08-24
203922,1050000.0,3.0,2.0,0.41,Wellfleet,2667.0,1512.0,1997-05-30
203924,1449000.0,2.0,2.0,0.5,Orleans,2653.0,2482.0,2003-10-03
203926,1475000.0,3.0,4.0,0.89,Brewster,2631.0,2869.0,1988-11-04
203930,6500000.0,4.0,6.0,12.0,Harwich Port,2646.0,5960.0,2014-04-30
203934,4200000.0,4.0,3.0,0.38,West Harwich,2671.0,2648.0,2000-05-31
203937,749000.0,3.0,2.0,0.46,Yarmouth Port,2675.0,2334.0,2008-12-01
203944,721000.0,5.0,5.0,0.41,West Dennis,2670.0,3045.0,1998-11-12
203957,675000.0,3.0,2.0,1.38,Brewster,2631.0,1858.0,1994-08-01
203958,499000.0,3.0,2.0,0.32,South Yarmouth,2664.0,1152.0,2000-04-10
203964,489000.0,2.0,1.0,0.21,South Dennis,2660.0,850.0,1997-03-27
203986,499000.0,3.0,2.0,0.38,West Yarmouth,2673.0,1591.0,2000-01-10
204002,499000.0,3.0,2.0,0.28,Yarmouth Port,2675.0,1192.0,2004-05-25
204008,559000.0,3.0,2.0,0.35,South Yarmouth,2664.0,1092.0,2000-04-24
204015,499000.0,2.0,1.0,0.25,South Yarmouth,2664.0,888.0,2022-02-14
204030,319900.0,6.0,2.0,0.06,New Bedford,2740.0,1974.0,2007-10-10
204114,319000.0,2.0,1.0,0.07,New Bedford,2740.0,875.0,1990-09-21
204152,499000.0,12.0,6.0,0.08,New Bedford,2744.0,4473.0,2001-08-24
204189,675000.0,10.0,7.0,0.1,New Bedford,2744.0,6780.0,1997-01-24
204236,265000.0,2.0,1.0,0.03,New Bedford,2744.0,854.0,2010-05-28
204240,449900.0,8.0,4.0,0.06,New Bedford,2744.0,3208.0,2002-08-13
204317,349900.0,6.0,2.0,0.08,New Bedford,2744.0,1517.0,2006-11-09
204363,565900.0,4.0,2.0,0.28,New Bedford,2744.0,3500.0,1987-03-03
204380,419000.0,3.0,2.0,0.31,New Bedford,2745.0,1635.0,2008-01-16
204386,400000.0,3.0,2.0,0.12,New Bedford,2740.0,1240.0,1994-12-01
204468,299000.0,3.0,2.0,0.07,New Bedford,2744.0,974.0,2004-06-01
204470,364900.0,3.0,2.0,0.07,New Bedford,2740.0,1312.0,2002-04-10
204513,399000.0,4.0,1.0,0.21,Dartmouth,2747.0,1210.0,2016-06-06
204521,549000.0,3.0,3.0,0.16,New Bedford,2744.0,1446.0,2008-10-21
204522,359900.0,1.0,1.0,0.1,Dartmouth,2748.0,540.0,2007-03-06
204552,550000.0,4.0,3.0,0.25,Dartmouth,2748.0,1584.0,2004-03-17
204567,889000.0,4.0,3.0,0.49,Dartmouth,2748.0,2177.0,1988-11-15
204604,344000.0,4.0,2.0,0.06,New Bedford,2744.0,1590.0,2003-12-05
204632,599900.0,3.0,3.0,1.64,Freetown,2717.0,2240.0,2002-09-06
204689,629900.0,3.0,2.0,0.19,New Bedford,2740.0,1696.0,2007-09-14
204760,299900.0,4.0,2.0,0.05,New Bedford,2740.0,1328.0,2004-05-27
204786,390000.0,4.0,3.0,0.21,New Bedford,2740.0,2336.0,2011-05-27
204830,499900.0,3.0,2.0,0.29,New Bedford,2745.0,2510.0,2004-08-06
204849,279900.0,2.0,1.0,0.09,New Bedford,2740.0,1024.0,2010-06-28
204862,319000.0,3.0,1.0,0.12,New Bedford,2740.0,912.0,2009-07-29
204989,849000.0,3.0,1.0,0.21,Harwich Port,2646.0,1473.0,2002-02-13
205166,885000.0,3.0,2.0,1.19,Orleans,2653.0,2297.0,2000-06-26
205184,949000.0,4.0,3.0,0.88,Wellfleet,2667.0,2240.0,2003-09-19
205185,1350000.0,4.0,4.0,0.46,Wellfleet,2667.0,3557.0,1977-07-29
205198,1285000.0,2.0,2.0,0.14,Provincetown,2657.0,1020.0,1996-08-15
205199,1975000.0,4.0,2.0,0.16,Provincetown,2657.0,2204.0,2005-12-12
205201,1295000.0,2.0,3.0,0.14,Provincetown,2657.0,1436.0,1994-09-02
205202,2500000.0,3.0,4.0,0.98,Orleans,2653.0,3337.0,1991-02-15
205206,899000.0,2.0,2.0,0.18,Provincetown,2657.0,1165.0,2007-03-27
205207,1200000.0,2.0,2.0,5.17,Provincetown,2657.0,1000.0,2015-07-31
205212,3750000.0,8.0,4.0,0.11,Provincetown,2657.0,2738.0,2004-01-14
205246,1650000.0,3.0,4.0,0.93,Orleans,2653.0,2448.0,1995-03-30
205290,399000.0,1.0,1.0,2.66,Provincetown,2657.0,592.0,2021-09-15
205295,365000.0,1.0,1.0,0.14,Provincetown,2657.0,170.0,1989-03-10
205297,1995000.0,3.0,5.0,0.31,Provincetown,2657.0,2850.0,1991-10-17
205300,449000.0,1.0,1.0,0.17,Provincetown,2657.0,280.0,2019-04-12
205301,559000.0,2.0,1.0,0.17,Provincetown,2657.0,420.0,2021-09-02
205309,1200000.0,1.0,1.0,0.14,Provincetown,2657.0,448.0,1997-10-27
205313,949000.0,2.0,2.0,0.45,Provincetown,2657.0,1220.0,2013-04-09
205315,1499000.0,3.0,3.0,0.35,Provincetown,2657.0,2820.0,2018-09-28
205320,960000.0,2.0,1.0,0.09,Provincetown,2657.0,700.0,2001-11-05
205321,6500000.0,8.0,9.0,0.13,Provincetown,2657.0,3515.0,1995-03-01
205323,2999000.0,7.0,4.0,0.1,Provincetown,2657.0,3041.0,2000-05-26
205433,949000.0,3.0,3.0,0.67,Truro,2666.0,2164.0,1989-07-06
205435,749000.0,2.0,2.0,0.79,Truro,2666.0,1651.0,1989-09-14
205436,1150000.0,5.0,3.0,0.84,Truro,2666.0,3300.0,1992-04-24
205444,2195000.0,4.0,3.0,0.87,Truro,2666.0,2834.0,1993-09-01
205450,2699000.0,5.0,4.0,1.38,Truro,2666.0,3132.0,2005-12-27
205721,849000.0,2.0,2.0,0.25,Provincetown,2657.0,1110.0,2000-01-10
205927,650000.0,4.0,3.0,0.44,West Harwich,2671.0,1880.0,1995-01-04
206089,679000.0,3.0,2.0,0.25,West Harwich,2671.0,1553.0,2000-09-01
206441,629000.0,2.0,2.0,20.0,West Harwich,2671.0,1209.0,2019-10-18
